H0_2SMMD_p,H0_2SMMD_rej,H0_2SMMD_time,H0_MMD_p,H0_MMD_rej,H0_MMD_time,H0_NMMD_p,H0_NMMD_rej,H0_NMMD_time,H0_CW_p,H0_CW_rej,H0_CW_time,H1_ind_2SMMD_p,H1_ind_2SMMD_rej,H1_ind_2SMMD_time,H1_ind_MMD_p,H1_ind_MMD_rej,H1_ind_MMD_time,H1_ind_NMMD_p,H1_ind_NMMD_rej,H1_ind_NMMD_time,H1_ind_CW_p,H1_ind_CW_rej,H1_ind_CW_time,H1_SO4_2SMMD_p,H1_SO4_2SMMD_rej,H1_SO4_2SMMD_time,H1_SO4_MMD_p,H1_SO4_MMD_rej,H1_SO4_MMD_time,H1_SO4_NMMD_p,H1_SO4_NMMD_rej,H1_SO4_NMMD_time,H1_SO4_CW_p,H1_SO4_CW_rej,H1_SO4_CW_time
0.4228855721393035,false,0.13732867,0.12437810945273632,false,0.609581481,0.01990049751243781,true,0.26928873,0.2736318407960199,false,0.235844439,0.004975124378109453,true,0.11974115,0.004975124378109453,true,0.615365923,0.004975124378109453,true,0.242820462,0.004975124378109453,true,0.199073381,0.004975124378109453,true,0.107697101,0.004975124378109453,true,0.680035766,0.024875621890547265,true,0.335436227,0.004975124378109453,true,0.30802571
0.06467661691542288,false,0.128201414,0.3781094527363184,false,0.615843049,0.0845771144278607,false,0.269848349,0.24378109452736318,false,0.232528792,0.014925373134328358,true,0.104993486,0.004975124378109453,true,0.575643672,0.03482587064676617,true,0.240568629,0.004975124378109453,true,0.208705457,0.014925373134328358,true,0.122305325,0.004975124378109453,true,0.688138945,0.0945273631840796,false,0.327627203,0.004975124378109453,true,0.324397553
0.16417910447761194,false,0.128259692,0.6616915422885572,false,0.643529203,0.7860696517412935,false,0.274044349,0.7860696517412935,false,0.232951552,0.014925373134328358,true,0.119243003,0.004975124378109453,true,0.599502581,0.06965174129353234,false,0.250858898,0.004975124378109453,true,0.203994068,0.009950248756218905,true,0.111430991,0.004975124378109453,true,0.695882089,0.27860696517412936,false,0.324598363,0.004975124378109453,true,0.367515868
0.19900497512437812,false,0.128967513,0.014925373134328358,true,0.615313621,0.16417910447761194,false,0.2738042,0.009950248756218905,true,0.232499241,0.004975124378109453,true,0.115460327,0.004975124378109453,true,0.562143278,0.004975124378109453,true,0.243428059,0.004975124378109453,true,0.199506846,0.004975124378109453,true,0.122858975,0.004975124378109453,true,0.71301222,0.009950248756218905,true,0.337891298,0.004975124378109453,true,0.335032182
0.9552238805970149,false,0.128451144,0.5124378109452736,false,0.617262236,0.18407960199004975,false,0.275311737,0.39800995024875624,false,0.232749381,0.004975124378109453,true,0.121702231,0.004975124378109453,true,0.577131275,0.08955223880597014,false,0.244013416,0.004975124378109453,true,0.210092976,0.029850746268656716,true,0.110413172,0.004975124378109453,true,0.670004445,0.31343283582089554,false,0.326408426,0.004975124378109453,true,0.326783461
0.15422885572139303,false,0.128606593,0.4129353233830846,false,0.611131681,0.5124378109452736,false,0.286965319,0.2736318407960199,false,0.232700302,0.01990049751243781,true,0.119134423,0.004975124378109453,true,0.569030331,0.24875621890547264,false,0.235963857,0.004975124378109453,true,0.206099525,0.014925373134328358,true,0.107784614,0.004975124378109453,true,0.680459478,0.31343283582089554,false,0.327263486,0.014925373134328358,true,0.32469359
0.7910447761194029,false,0.128420838,0.373134328358209,false,0.657224467,0.7960199004975125,false,0.286721318,0.3283582089552239,false,0.209903525,0.014925373134328358,true,0.119612955,0.004975124378109453,true,0.560817108,0.2537313432835821,false,0.240701892,0.004975124378109453,true,0.198708823,0.009950248756218905,true,0.107612591,0.004975124378109453,true,0.709652358,0.03980099502487562,true,0.335736451,0.004975124378109453,true,0.336118497
0.07462686567164178,false,0.130911127,0.14427860696517414,false,0.615600301,0.7611940298507462,false,0.272361271,0.17412935323383086,false,0.226977033,0.004975124378109453,true,0.130583187,0.004975124378109453,true,0.613424884,0.024875621890547265,true,0.258317647,0.009950248756218905,true,0.194197731,0.009950248756218905,true,0.113162089,0.004975124378109453,true,0.686562852,0.01990049751243781,true,0.336080459,0.004975124378109453,true,0.336617188
0.20398009950248755,false,0.136773383,0.4925373134328358,false,0.668760807,0.6268656716417911,false,0.270357551,0.1890547263681592,false,0.227638239,0.009950248756218905,true,0.135486703,0.004975124378109453,true,0.573561875,0.0945273631840796,false,0.237185666,0.004975124378109453,true,0.208214474,0.004975124378109453,true,0.098244712,0.004975124378109453,true,0.645941002,0.06965174129353234,false,0.32901529,0.004975124378109453,true,0.336546702
0.40298507462686567,false,0.131030442,0.8507462686567164,false,0.643459427,0.6019900497512438,false,0.272738191,0.835820895522388,false,0.230384585,0.029850746268656716,true,0.119553909,0.004975124378109453,true,0.560376309,0.0945273631840796,false,0.239337764,0.004975124378109453,true,0.200397831,0.014925373134328358,true,0.098399258,0.014925373134328358,true,0.666807922,0.04975124378109453,true,0.342503514,0.014925373134328358,true,0.326863857
0.15422885572139303,false,0.130279317,0.9353233830845771,false,0.621037047,0.6368159203980099,false,0.268365603,0.6716417910447762,false,0.232430713,0.04477611940298507,true,0.119517307,0.004975124378109453,true,0.574103386,0.11940298507462686,false,0.252656,0.004975124378109453,true,0.184222775,0.014925373134328358,true,0.134050096,0.004975124378109453,true,0.676671223,0.4079601990049751,false,0.320826378,0.004975124378109453,true,0.336337713
0.6716417910447762,false,0.134868628,0.7611940298507462,false,0.613177528,0.7064676616915423,false,0.269583986,0.845771144278607,false,0.230910241,0.024875621890547265,true,0.124815132,0.004975124378109453,true,0.598026962,0.11442786069651742,false,0.26152944,0.004975124378109453,true,0.231577721,0.009950248756218905,true,0.116390515,0.004975124378109453,true,0.701267445,0.1890547263681592,false,0.318122083,0.004975124378109453,true,0.342396614
0.6716417910447762,false,0.138701549,0.681592039800995,false,0.604932314,0.2736318407960199,false,0.268770555,0.8208955223880597,false,0.231764011,0.014925373134328358,true,0.128348935,0.004975124378109453,true,0.608960164,0.21890547263681592,false,0.254812151,0.029850746268656716,true,0.208764472,0.03482587064676617,true,0.105592683,0.004975124378109453,true,0.674630137,0.03482587064676617,true,0.328344227,0.004975124378109453,true,0.341711501
0.8606965174129353,false,0.12824072,0.8557213930348259,false,0.615964827,0.6766169154228856,false,0.270330131,0.845771144278607,false,0.231989954,0.014925373134328358,true,0.122528632,0.004975124378109453,true,0.614524238,0.04975124378109453,true,0.241344735,0.004975124378109453,true,0.198983354,0.004975124378109453,true,0.106997282,0.004975124378109453,true,0.69100299,0.14925373134328357,false,0.328390249,0.004975124378109453,true,0.342551069
0.736318407960199,false,0.128361677,0.3034825870646766,false,0.662681367,0.46766169154228854,false,0.27110963,0.7910447761194029,false,0.230978405,0.004975124378109453,true,0.104067302,0.004975124378109453,true,0.576319203,0.1044776119402985,false,0.243865106,0.004975124378109453,true,0.210303179,0.01990049751243781,true,0.107459852,0.004975124378109453,true,0.673773141,0.0845771144278607,false,0.330699319,0.004975124378109453,true,0.339719331
0.6218905472636815,false,0.128409203,0.9701492537313433,false,0.641831008,0.945273631840796,false,0.273650959,0.9552238805970149,false,0.232197908,0.024875621890547265,true,0.119397638,0.004975124378109453,true,0.611840473,0.4427860696517413,false,0.2520242,0.004975124378109453,true,0.226080378,0.004975124378109453,true,0.106729729,0.009950248756218905,true,0.686419496,0.12935323383084577,false,0.334950645,0.004975124378109453,true,0.336870529
0.2835820895522388,false,0.128574496,0.5920398009950248,false,0.609789823,0.21393034825870647,false,0.28690869,0.13930348258706468,false,0.213320243,0.01990049751243781,true,0.125595659,0.004975124378109453,true,0.626300668,0.24875621890547264,false,0.239075542,0.004975124378109453,true,0.208518033,0.004975124378109453,true,0.107670102,0.004975124378109453,true,0.69040558,0.13432835820895522,false,0.351629017,0.004975124378109453,true,0.338107659
0.8855721393034826,false,0.128087164,0.572139303482587,false,0.612284443,0.19402985074626866,false,0.289286306,0.38308457711442784,false,0.207572872,0.004975124378109453,true,0.126382189,0.004975124378109453,true,0.584902297,0.10945273631840796,false,0.249477066,0.004975124378109453,true,0.189009361,0.009950248756218905,true,0.094383713,0.004975124378109453,true,0.658205318,0.05970149253731343,false,0.344497221,0.004975124378109453,true,0.333242437
0.11940298507462686,false,0.140808196,0.373134328358209,false,0.61808577,0.4527363184079602,false,0.270818822,0.06965174129353234,false,0.22536068,0.004975124378109453,true,0.12742949,0.004975124378109453,true,0.573708531,0.23383084577114427,false,0.235828552,0.004975124378109453,true,0.207949099,0.014925373134328358,true,0.091209639,0.004975124378109453,true,0.662435161,0.04975124378109453,true,0.347806497,0.004975124378109453,true,0.311968856
0.06467661691542288,false,0.132698231,0.7910447761194029,false,0.621997255,0.24378109452736318,false,0.272712728,0.1044776119402985,false,0.246303071,0.004975124378109453,true,0.119698415,0.004975124378109453,true,0.561187549,0.07960199004975124,false,0.238418838,0.004975124378109453,true,0.210579697,0.06965174129353234,false,0.109659052,0.004975124378109453,true,0.71880981,0.05472636815920398,false,0.347803201,0.004975124378109453,true,0.307372522
0.0845771144278607,false,0.129710475,0.2537313432835821,false,0.624041734,0.3781094527363184,false,0.27378906,0.024875621890547265,true,0.233442968,0.03482587064676617,true,0.120472163,0.004975124378109453,true,0.575762434,0.04477611940298507,true,0.254154304,0.004975124378109453,true,0.183230974,0.024875621890547265,true,0.107979695,0.004975124378109453,true,0.725826533,0.009950248756218905,true,0.323789506,0.004975124378109453,true,0.325629345
0.31343283582089554,false,0.13595231,0.4228855721393035,false,0.614649616,0.9502487562189055,false,0.27277409,0.5472636815920398,false,0.234519772,0.01990049751243781,true,0.12474519,0.004975124378109453,true,0.578371421,0.11442786069651742,false,0.241127198,0.004975124378109453,true,0.209615379,0.004975124378109453,true,0.106088863,0.004975124378109453,true,0.6921542,0.04477611940298507,true,0.327399038,0.004975124378109453,true,0.325221622
0.32338308457711445,false,0.13826699,0.5223880597014925,false,0.606589452,0.15920398009950248,false,0.269931006,0.1691542288557214,false,0.235086805,0.004975124378109453,true,0.119576066,0.004975124378109453,true,0.59954346,0.0945273631840796,false,0.234179001,0.004975124378109453,true,0.202952439,0.014925373134328358,true,0.10458676,0.004975124378109453,true,0.672398448,0.05970149253731343,false,0.327679773,0.004975124378109453,true,0.326378179
0.07960199004975124,false,0.128313868,0.6119402985074627,false,0.615817664,0.9402985074626866,false,0.269882863,0.6467661691542289,false,0.22957132,0.029850746268656716,true,0.114600867,0.004975124378109453,true,0.566092463,0.15920398009950248,false,0.250573941,0.004975124378109453,true,0.202854946,0.009950248756218905,true,0.107612048,0.004975124378109453,true,0.679148547,0.11940298507462686,false,0.335089936,0.004975124378109453,true,0.332660443
0.36318407960199006,false,0.128335075,0.15422885572139303,false,0.652017679,0.04975124378109453,true,0.268135279,0.06467661691542288,false,0.232123769,0.004975124378109453,true,0.121373336,0.004975124378109453,true,0.59638508,0.09950248756218906,false,0.244948355,0.004975124378109453,true,0.210410513,0.004975124378109453,true,0.108658713,0.004975124378109453,true,0.678786752,0.0845771144278607,false,0.328389851,0.004975124378109453,true,0.326409969
0.900497512437811,false,0.123884599,0.3383084577114428,false,0.616822201,0.0945273631840796,false,0.275853,0.23880597014925373,false,0.231834501,0.029850746268656716,true,0.119275881,0.004975124378109453,true,0.569192683,0.20398009950248755,false,0.236185512,0.004975124378109453,true,0.206523365,0.004975124378109453,true,0.107702923,0.004975124378109453,true,0.704349377,0.04477611940298507,true,0.32465497,0.004975124378109453,true,0.326736542
0.6567164179104478,false,0.128602225,0.4925373134328358,false,0.611538607,0.34328358208955223,false,0.288209429,0.9104477611940298,false,0.211478849,0.009950248756218905,true,0.119719259,0.004975124378109453,true,0.560394253,0.10945273631840796,false,0.241318158,0.004975124378109453,true,0.199018867,0.03482587064676617,true,0.093010752,0.004975124378109453,true,0.703708453,0.3283582089552239,false,0.327970215,0.004975124378109453,true,0.332337163
0.014925373134328358,true,0.145653642,0.11442786069651742,false,0.615433157,0.11442786069651742,false,0.272026151,0.03980099502487562,true,0.225775316,0.004975124378109453,true,0.127119813,0.004975124378109453,true,0.567202657,0.024875621890547265,true,0.251090468,0.004975124378109453,true,0.185393877,0.004975124378109453,true,0.092886771,0.004975124378109453,true,0.721442927,0.06965174129353234,false,0.340602154,0.004975124378109453,true,0.322723985
0.36318407960199006,false,0.136126966,0.7910447761194029,false,0.669382216,0.5174129353233831,false,0.268588636,0.4577114427860697,false,0.22718524,0.004975124378109453,true,0.129864551,0.009950248756218905,true,0.575761116,0.15920398009950248,false,0.242891324,0.004975124378109453,true,0.227815467,0.01990049751243781,true,0.114190622,0.004975124378109453,true,0.693129587,0.03980099502487562,true,0.339692529,0.004975124378109453,true,0.308130495
0.8109452736318408,false,0.128056768,0.9303482587064676,false,0.625389272,0.5572139303482587,false,0.268416195,0.7810945273631841,false,0.229694297,0.004975124378109453,true,0.126284291,0.004975124378109453,true,0.563490464,0.10945273631840796,false,0.237271333,0.004975124378109453,true,0.202403329,0.024875621890547265,true,0.121775009,0.004975124378109453,true,0.674596319,0.0945273631840796,false,0.319413972,0.004975124378109453,true,0.324889077
0.2885572139303483,false,0.132694883,0.3880597014925373,false,0.643328737,0.6666666666666666,false,0.273021392,0.03980099502487562,true,0.231941775,0.004975124378109453,true,0.119590217,0.004975124378109453,true,0.564698022,0.263681592039801,false,0.244918601,0.004975124378109453,true,0.200011947,0.01990049751243781,true,0.116463272,0.004975124378109453,true,0.702134025,0.03482587064676617,true,0.333360795,0.004975124378109453,true,0.331992369
0.04477611940298507,true,0.138218385,0.05970149253731343,false,0.608691244,0.014925373134328358,true,0.268095864,0.12437810945273632,false,0.232508337,0.024875621890547265,true,0.119517244,0.004975124378109453,true,0.581687417,0.04477611940298507,true,0.24262234,0.004975124378109453,true,0.210073931,0.009950248756218905,true,0.112842091,0.004975124378109453,true,0.659948512,0.024875621890547265,true,0.336941771,0.004975124378109453,true,0.334340779
0.5621890547263682,false,0.128327035,0.6069651741293532,false,0.615679077,0.3283582089552239,false,0.271024442,0.48258706467661694,false,0.232587858,0.009950248756218905,true,0.11946952,0.004975124378109453,true,0.56696674,0.15920398009950248,false,0.236135254,0.004975124378109453,true,0.205535654,0.004975124378109453,true,0.115455296,0.004975124378109453,true,0.664480676,0.3283582089552239,false,0.327805675,0.004975124378109453,true,0.339547614
0.9054726368159204,false,0.128666756,0.7562189054726368,false,0.615276017,0.6467661691542289,false,0.272483049,0.7562189054726368,false,0.231726183,0.07960199004975124,false,0.119700316,0.004975124378109453,true,0.600421435,0.24875621890547264,false,0.247987732,0.004975124378109453,true,0.200422039,0.004975124378109453,true,0.110418242,0.004975124378109453,true,0.678864234,0.04477611940298507,true,0.327508785,0.004975124378109453,true,0.342420786
0.7064676616915423,false,0.12857523,0.06467661691542288,false,0.608848918,0.1691542288557214,false,0.285385861,0.05970149253731343,false,0.231001312,0.009950248756218905,true,0.124881184,0.004975124378109453,true,0.572068708,0.13930348258706468,false,0.248095639,0.004975124378109453,true,0.189060547,0.029850746268656716,true,0.107808866,0.004975124378109453,true,0.677360427,0.01990049751243781,true,0.329150082,0.004975124378109453,true,0.34411547
0.24875621890547264,false,0.128344863,0.8059701492537313,false,0.656352172,0.22885572139303484,false,0.287931077,0.736318407960199,false,0.208868954,0.004975124378109453,true,0.133439091,0.004975124378109453,true,0.573150858,0.07960199004975124,false,0.236299189,0.004975124378109453,true,0.208574444,0.009950248756218905,true,0.10766184,0.004975124378109453,true,0.668055974,0.1791044776119403,false,0.327475303,0.004975124378109453,true,0.347950748
0.44776119402985076,false,0.141093473,0.6915422885572139,false,0.617639984,0.19900497512437812,false,0.27087701,0.4228855721393035,false,0.22648046,0.004975124378109453,true,0.119689389,0.004975124378109453,true,0.559801261,0.21890547263681592,false,0.238782094,0.004975124378109453,true,0.200708934,0.014925373134328358,true,0.091565525,0.004975124378109453,true,0.639881112,0.014925373134328358,true,0.32938569,0.004975124378109453,true,0.342403038
0.9751243781094527,false,0.131655281,0.7810945273631841,false,0.623694161,0.5970149253731343,false,0.268427802,0.8955223880597015,false,0.227004156,0.004975124378109453,true,0.119649739,0.004975124378109453,true,0.574870983,0.10945273631840796,false,0.263196888,0.004975124378109453,true,0.188692347,0.009950248756218905,true,0.140303694,0.009950248756218905,true,0.658815384,0.0945273631840796,false,0.348230686,0.004975124378109453,true,0.319160538
0.05970149253731343,false,0.130441009,0.6616915422885572,false,0.620374139,0.7761194029850746,false,0.267907727,0.527363184079602,false,0.230178284,0.03482587064676617,true,0.12285382,0.009950248756218905,true,0.579992003,0.4079601990049751,false,0.24056021,0.004975124378109453,true,0.209902522,0.01990049751243781,true,0.122875689,0.004975124378109453,true,0.686196956,0.1890547263681592,false,0.338967726,0.009950248756218905,true,0.336307433
0.4577114427860697,false,0.136089108,0.8606965174129353,false,0.609048974,0.8955223880597015,false,0.267278271,0.9353233830845771,false,0.23143317,0.014925373134328358,true,0.119706353,0.004975124378109453,true,0.612016546,0.208955223880597,false,0.236406519,0.004975124378109453,true,0.205147015,0.004975124378109453,true,0.110650043,0.014925373134328358,true,0.697451605,0.6268656716417911,false,0.337957167,0.004975124378109453,true,0.330009746
0.5671641791044776,false,0.128213695,0.7064676616915423,false,0.614574877,0.9303482587064676,false,0.270164076,0.8855721393034826,false,0.232040788,0.009950248756218905,true,0.11975318,0.004975124378109453,true,0.562446811,0.07960199004975124,false,0.242826367,0.004975124378109453,true,0.200534876,0.014925373134328358,true,0.10582568,0.004975124378109453,true,0.657678258,0.14427860696517414,false,0.347588326,0.004975124378109453,true,0.329376025
0.6467661691542289,false,0.128292702,0.6567164179104478,false,0.630711263,0.2935323383084577,false,0.275088059,0.5124378109452736,false,0.231786491,0.029850746268656716,true,0.123553016,0.004975124378109453,true,0.574081982,0.10945273631840796,false,0.246966967,0.004975124378109453,true,0.190044435,0.04975124378109453,true,0.108129686,0.004975124378109453,true,0.682741162,0.06965174129353234,false,0.345801,0.004975124378109453,true,0.329887666
0.7910447761194029,false,0.128649772,0.5223880597014925,false,0.608490489,0.736318407960199,false,0.285411164,0.5870646766169154,false,0.231461547,0.029850746268656716,true,0.140861587,0.004975124378109453,true,0.599772925,0.17412935323383086,false,0.247826703,0.004975124378109453,true,0.216944087,0.009950248756218905,true,0.108057404,0.004975124378109453,true,0.672858588,0.32338308457711445,false,0.341019487,0.004975124378109453,true,0.328849759
0.9552238805970149,false,0.128317181,0.5422885572139303,false,0.65602385,0.7014925373134329,false,0.289431396,0.7313432835820896,false,0.208687101,0.004975124378109453,true,0.123716308,0.004975124378109453,true,0.567881322,0.06965174129353234,false,0.240162264,0.004975124378109453,true,0.200779992,0.03980099502487562,true,0.107801114,0.004975124378109453,true,0.674783456,0.11940298507462686,false,0.331547958,0.004975124378109453,true,0.331747485
0.15920398009950248,false,0.14066647,0.6318407960199005,false,0.617635088,0.3482587064676617,false,0.270773153,0.4925373134328358,false,0.226427465,0.009950248756218905,true,0.119821041,0.009950248756218905,true,0.601891812,0.029850746268656716,true,0.253225837,0.004975124378109453,true,0.182930025,0.004975124378109453,true,0.10774688,0.004975124378109453,true,0.673495124,0.09950248756218906,false,0.33556276,0.004975124378109453,true,0.342183776
0.13432835820895522,false,0.130633961,0.4925373134328358,false,0.622774209,0.23383084577114427,false,0.268314597,0.05970149253731343,false,0.226983293,0.004975124378109453,true,0.124428097,0.004975124378109453,true,0.57962429,0.04477611940298507,true,0.241186643,0.004975124378109453,true,0.212533616,0.004975124378109453,true,0.103572678,0.004975124378109453,true,0.679297403,0.014925373134328358,true,0.335705302,0.004975124378109453,true,0.315694951
0.14427860696517414,false,0.131860606,0.029850746268656716,true,0.617902209,0.03980099502487562,true,0.268080592,0.01990049751243781,true,0.231252243,0.004975124378109453,true,0.120142152,0.004975124378109453,true,0.602145769,0.04477611940298507,true,0.233595966,0.004975124378109453,true,0.210463481,0.004975124378109453,true,0.124028997,0.004975124378109453,true,0.726051414,0.03482587064676617,true,0.34056577,0.004975124378109453,true,0.309520575
0.46766169154228854,false,0.137853742,0.7014925373134329,false,0.605731711,0.46766169154228854,false,0.267725983,0.7562189054726368,false,0.23314813,0.014925373134328358,true,0.117895276,0.004975124378109453,true,0.604513162,0.12935323383084577,false,0.250265917,0.004975124378109453,true,0.201936853,0.009950248756218905,true,0.12067804,0.004975124378109453,true,0.70647999,0.21890547263681592,false,0.324520819,0.004975124378109453,true,0.326866598
0.5920398009950248,false,0.128415196,0.7064676616915423,false,0.615339724,0.8059701492537313,false,0.272186461,0.4626865671641791,false,0.231900369,0.009950248756218905,true,0.123855112,0.004975124378109453,true,0.578064601,0.04975124378109453,true,0.255602325,0.004975124378109453,true,0.191064461,0.004975124378109453,true,0.111752533,0.004975124378109453,true,0.695753441,0.14925373134328357,false,0.318138845,0.03482587064676617,true,0.328856071
0.14427860696517414,false,0.128548315,0.01990049751243781,true,0.614913868,0.009950248756218905,true,0.273416357,0.03980099502487562,true,0.230819008,0.004975124378109453,true,0.136022105,0.004975124378109453,true,0.572613705,0.004975124378109453,true,0.237005163,0.004975124378109453,true,0.20956881,0.004975124378109453,true,0.115891643,0.004975124378109453,true,0.678384107,0.004975124378109453,true,0.331042266,0.004975124378109453,true,0.329007001
0.23383084577114427,false,0.128735914,0.8955223880597015,false,0.610299235,0.27860696517412936,false,0.287365947,0.42786069651741293,false,0.211423664,0.004975124378109453,true,0.120144181,0.004975124378109453,true,0.574458392,0.1890547263681592,false,0.24943288,0.004975124378109453,true,0.203597986,0.004975124378109453,true,0.107942157,0.004975124378109453,true,0.681192844,0.12437810945273632,false,0.329381191,0.004975124378109453,true,0.328287432
0.5422885572139303,false,0.145010447,0.31343283582089554,false,0.615035515,0.11442786069651742,false,0.271644123,0.32338308457711445,false,0.226304816,0.01990049751243781,true,0.120184367,0.004975124378109453,true,0.575642066,0.03980099502487562,true,0.254244364,0.05472636815920398,false,0.198868809,0.014925373134328358,true,0.111955924,0.004975124378109453,true,0.674973488,0.04477611940298507,true,0.330406588,0.004975124378109453,true,0.343010381
0.16417910447761194,false,0.134055987,0.8557213930348259,false,0.589823714,0.8656716417910447,false,0.254212409,0.29850746268656714,false,0.227084515,0.04975124378109453,true,0.133700655,0.004975124378109453,true,0.581342791,0.15422885572139303,false,0.244284818,0.004975124378109453,true,0.213163611,0.004975124378109453,true,0.116303337,0.004975124378109453,true,0.669097152,0.2537313432835821,false,0.327175412,0.004975124378109453,true,0.337698621
0.4527363184079602,false,0.129687674,0.5074626865671642,false,0.620730535,0.7412935323383084,false,0.268323339,0.7562189054726368,false,0.231479955,0.004975124378109453,true,0.119758887,0.009950248756218905,true,0.567017306,0.30845771144278605,false,0.237216659,0.004975124378109453,true,0.20912075,0.004975124378109453,true,0.115890389,0.004975124378109453,true,0.691780148,0.15920398009950248,false,0.329133964,0.004975124378109453,true,0.345994755
