H0_2SMMD_p,H0_2SMMD_rej,H0_2SMMD_time,H0_MMD_p,H0_MMD_rej,H0_MMD_time,H0_NMMD_p,H0_NMMD_rej,H0_NMMD_time,H0_CW_p,H0_CW_rej,H0_CW_time,H1_2SMMD_p,H1_2SMMD_rej,H1_2SMMD_time,H1_MMD_p,H1_MMD_rej,H1_MMD_time,H1_NMMD_p,H1_NMMD_rej,H1_NMMD_time,H1_CW_p,H1_CW_rej,H1_CW_time
0.2835820895522388,false,0.307623748,0.5671641791044776,false,1.684032081,0.07462686567164178,false,0.514992238,0.7263681592039801,false,0.504817559,0.004975124378109453,true,0.280593283,0.004975124378109453,true,1.603879091,0.004975124378109453,true,0.416180408,0.004975124378109453,true,0.440940562
0.004975124378109453,true,0.314401558,0.13432835820895522,false,1.717301333,0.024875621890547265,true,0.494947873,0.029850746268656716,true,0.497035725,0.004975124378109453,true,0.279755562,0.004975124378109453,true,1.605429997,0.009950248756218905,true,0.42187312,0.004975124378109453,true,0.446400442
0.2935323383084577,false,0.310594933,0.1044776119402985,false,1.62987805,0.24378109452736318,false,0.481863538,0.22885572139303484,false,0.515058146,0.004975124378109453,true,0.278874853,0.004975124378109453,true,1.632321731,0.004975124378109453,true,0.433730888,0.004975124378109453,true,0.444985573
0.7661691542288557,false,0.308133135,0.7114427860696517,false,1.653551165,0.7014925373134329,false,0.491049316,0.945273631840796,false,0.514889656,0.14427860696517414,false,0.278363337,0.009950248756218905,true,1.604505797,0.009950248756218905,true,0.417944253,0.009950248756218905,true,0.444278072
0.7263681592039801,false,0.316640502,0.8009950248756219,false,1.674744307,0.8557213930348259,false,0.495575513,0.8109452736318408,false,0.498844114,0.014925373134328358,true,0.285226457,0.009950248756218905,true,1.605022936,0.004975124378109453,true,0.420999062,0.004975124378109453,true,0.441745733
0.6318407960199005,false,0.311725788,0.2885572139303483,false,1.647025261,0.3681592039800995,false,0.485920231,0.5621890547263682,false,0.514655419,0.31840796019900497,false,0.277351304,0.004975124378109453,true,1.602873322,0.05472636815920398,false,0.439717889,0.014925373134328358,true,0.46552691
0.19402985074626866,false,0.308496275,0.8109452736318408,false,1.629034543,0.7611940298507462,false,0.492631791,0.7263681592039801,false,0.502209924,0.004975124378109453,true,0.287810854,0.004975124378109453,true,1.609702999,0.004975124378109453,true,0.427069345,0.004975124378109453,true,0.434643664
0.13930348258706468,false,0.315427921,0.0945273631840796,false,1.729847032,0.09950248756218906,false,0.576491747,0.3333333333333333,false,0.581276166,0.004975124378109453,true,0.27959769,0.004975124378109453,true,1.600619495,0.014925373134328358,true,0.417174375,0.009950248756218905,true,0.442058617
0.9253731343283582,false,0.312173166,0.9303482587064676,false,1.680598589,0.681592039800995,false,0.484462555,0.5920398009950248,false,0.504662808,0.06467661691542288,false,0.27867189,0.004975124378109453,true,1.604116764,0.0945273631840796,false,0.41951598,0.004975124378109453,true,0.443469551
0.8756218905472637,false,0.319099875,0.5970149253731343,false,1.648733918,0.5074626865671642,false,0.482050189,0.8557213930348259,false,0.506649471,0.01990049751243781,true,0.278473696,0.004975124378109453,true,1.64060657,0.029850746268656716,true,0.438240535,0.004975124378109453,true,0.459115819
0.8109452736318408,false,0.311485335,0.9402985074626866,false,1.654026316,0.6616915422885572,false,0.484533425,0.9751243781094527,false,0.496755607,0.009950248756218905,true,0.28287672,0.004975124378109453,true,1.61551082,0.029850746268656716,true,0.430340858,0.004975124378109453,true,0.436538502
0.9154228855721394,false,0.31782662,0.2537313432835821,false,1.619301743,0.5174129353233831,false,0.491124453,0.31840796019900497,false,0.490111031,0.06965174129353234,false,0.280586126,0.05472636815920398,false,1.607855903,0.03980099502487562,true,0.420337134,0.024875621890547265,true,0.446816873
0.43781094527363185,false,0.311094311,0.13930348258706468,false,1.651894492,0.15422885572139303,false,0.4819176,0.4129353233830846,false,0.499647227,0.04477611940298507,true,0.278970595,0.004975124378109453,true,1.604383279,0.004975124378109453,true,0.420792919,0.009950248756218905,true,0.443140645
0.7711442786069652,false,0.344199093,0.9054726368159204,false,1.677496702,0.7711442786069652,false,0.477889195,0.5074626865671642,false,0.509863679,0.024875621890547265,true,0.276631995,0.004975124378109453,true,1.598391656,0.04975124378109453,true,0.424586987,0.12437810945273632,false,0.435057728
0.8905472636815921,false,0.308177674,0.7661691542288557,false,1.628106019,0.7860696517412935,false,0.480836925,0.8407960199004975,false,0.499644584,0.009950248756218905,true,0.280801417,0.004975124378109453,true,1.600639043,0.024875621890547265,true,0.453596434,0.004975124378109453,true,0.438779711
0.8905472636815921,false,0.314519753,0.7164179104477612,false,1.647336795,0.681592039800995,false,0.480643499,0.3582089552238806,false,0.509270061,0.014925373134328358,true,0.278544249,0.004975124378109453,true,1.600627382,0.009950248756218905,true,0.421550603,0.009950248756218905,true,0.445107775
0.8706467661691543,false,0.308585285,0.22885572139303484,false,1.651569257,0.9253731343283582,false,0.503266457,0.8706467661691543,false,0.497783247,0.014925373134328358,true,0.277289715,0.004975124378109453,true,1.6237147,0.004975124378109453,true,0.482797391,0.014925373134328358,true,0.451903412
0.8905472636815921,false,0.313975855,0.6368159203980099,false,1.654483069,0.5621890547263682,false,0.479614616,0.3482587064676617,false,0.499621011,0.004975124378109453,true,0.279142727,0.004975124378109453,true,1.600580529,0.009950248756218905,true,0.419591362,0.004975124378109453,true,0.443906762
0.8109452736318408,false,0.318791797,0.472636815920398,false,1.651148219,0.9253731343283582,false,0.480788557,0.5223880597014925,false,0.506765332,0.014925373134328358,true,0.278253195,0.004975124378109453,true,1.601845351,0.06467661691542288,false,0.424136689,0.004975124378109453,true,0.435613866
0.736318407960199,false,0.310003012,0.3681592039800995,false,1.649450401,0.3880597014925373,false,0.492813023,0.736318407960199,false,0.496730475,0.004975124378109453,true,0.280415715,0.004975124378109453,true,1.601441861,0.014925373134328358,true,0.420218742,0.004975124378109453,true,0.444722887
0.5771144278606966,false,0.313976704,0.9104477611940298,false,1.654419935,0.3681592039800995,false,0.481114049,0.5472636815920398,false,0.530029417,0.009950248756218905,true,0.279004128,0.004975124378109453,true,1.617840802,0.004975124378109453,true,0.427981066,0.004975124378109453,true,0.44003574
0.7661691542288557,false,0.334846097,0.48756218905472637,false,1.689305941,0.16417910447761194,false,0.47897883,0.7810945273631841,false,0.512333431,0.004975124378109453,true,0.286811121,0.004975124378109453,true,1.653317591,0.009950248756218905,true,0.436611929,0.004975124378109453,true,0.449548668
0.945273631840796,false,0.310002429,0.7064676616915423,false,1.641489175,0.21890547263681592,false,0.491413806,0.8159203980099502,false,0.491323787,0.03980099502487562,true,0.281215755,0.009950248756218905,true,1.639182898,0.01990049751243781,true,0.429828195,0.004975124378109453,true,0.50549095
0.4228855721393035,false,0.311253356,0.03980099502487562,true,1.70593499,0.23880597014925373,false,0.559051943,0.417910447761194,false,0.516199541,0.004975124378109453,true,0.285644255,0.004975124378109453,true,1.619031891,0.009950248756218905,true,0.427302048,0.004975124378109453,true,0.451777365
0.8557213930348259,false,0.314253084,0.9601990049751243,false,1.632154098,0.06965174129353234,false,0.479066697,0.8208955223880597,false,0.501068712,0.004975124378109453,true,0.296335288,0.004975124378109453,true,1.73953175,0.004975124378109453,true,0.452868842,0.009950248756218905,true,0.439636938
0.5870646766169154,false,0.316626777,0.9303482587064676,false,1.625406351,0.4626865671641791,false,0.478158361,0.9154228855721394,false,0.511785296,0.009950248756218905,true,0.283332369,0.004975124378109453,true,1.621284154,0.004975124378109453,true,0.427125519,0.004975124378109453,true,0.451376028
0.9800995024875622,false,0.307508299,0.7114427860696517,false,1.618617999,0.23383084577114427,false,0.478979451,0.9054726368159204,false,0.508306485,0.03482587064676617,true,0.280346954,0.004975124378109453,true,1.614446653,0.014925373134328358,true,0.434173697,0.004975124378109453,true,0.439431642
0.373134328358209,false,0.309287753,0.19402985074626866,false,1.625219032,0.6119402985074627,false,0.496103439,0.8855721393034826,false,0.494463962,0.004975124378109453,true,0.281213891,0.004975124378109453,true,1.638667521,0.014925373134328358,true,0.432426995,0.014925373134328358,true,0.445872294
0.9253731343283582,false,0.313082518,0.4527363184079602,false,1.647211525,0.8557213930348259,false,0.528591354,0.9203980099502488,false,0.508179113,0.009950248756218905,true,0.278655011,0.004975124378109453,true,1.609091666,0.029850746268656716,true,0.426889346,0.004975124378109453,true,0.449365678
0.8308457711442786,false,0.309935908,0.5771144278606966,false,1.714837628,0.5174129353233831,false,0.475702592,0.263681592039801,false,0.510848763,0.01990049751243781,true,0.28056822,0.004975124378109453,true,1.610806897,0.004975124378109453,true,0.4300997,0.004975124378109453,true,0.438475948
0.9104477611940298,false,0.312088905,0.7213930348258707,false,1.679367044,0.5522388059701493,false,0.476428165,0.8159203980099502,false,0.501461559,0.029850746268656716,true,0.280501973,0.004975124378109453,true,1.610449164,0.04975124378109453,true,0.424605135,0.004975124378109453,true,0.44945349
0.2885572139303483,false,0.316669815,0.3034825870646766,false,1.611178081,0.3681592039800995,false,0.474857586,0.8756218905472637,false,0.496814583,0.004975124378109453,true,0.289141167,0.004975124378109453,true,1.603578335,0.009950248756218905,true,0.421770611,0.004975124378109453,true,0.446333946
0.4577114427860697,false,0.314372396,0.15422885572139303,false,1.612914267,0.4427860696517413,false,0.475604354,0.6019900497512438,false,0.508706881,0.004975124378109453,true,0.279239743,0.004975124378109453,true,1.605085461,0.08955223880597014,false,0.427561883,0.004975124378109453,true,0.435195768
0.6616915422885572,false,0.304713308,0.6716417910447762,false,1.650520844,0.36318407960199006,false,0.476367021,0.9800995024875622,false,0.508582531,0.004975124378109453,true,0.27958249,0.004975124378109453,true,1.60566421,0.014925373134328358,true,0.420957969,0.004975124378109453,true,0.44593377
0.17412935323383086,false,0.307554788,0.15920398009950248,false,1.648965287,0.04975124378109453,true,0.470857361,0.48258706467661694,false,0.504558162,0.004975124378109453,true,0.276055791,0.004975124378109453,true,1.601399744,0.004975124378109453,true,0.421319949,0.009950248756218905,true,0.449862655
0.3482587064676617,false,0.303218227,0.13930348258706468,false,1.634580451,0.23880597014925373,false,0.478043998,0.08955223880597014,false,0.506909096,0.004975124378109453,true,0.279260957,0.004975124378109453,true,1.63285254,0.004975124378109453,true,0.449654503,0.004975124378109453,true,0.453611951
0.4228855721393035,false,0.306749046,0.7064676616915423,false,1.634212486,0.48756218905472637,false,0.475228201,0.373134328358209,false,0.53804772,0.004975124378109453,true,0.28496214,0.004975124378109453,true,1.653600438,0.014925373134328358,true,0.451064338,0.004975124378109453,true,0.45951193
0.263681592039801,false,0.323038417,0.14427860696517414,false,1.693439333,0.5422885572139303,false,0.475740683,0.736318407960199,false,0.512714609,0.024875621890547265,true,0.284509472,0.004975124378109453,true,1.617806926,0.004975124378109453,true,0.423128349,0.01990049751243781,true,0.46866947
0.7512437810945274,false,0.304513102,0.6666666666666666,false,1.637353766,0.3681592039800995,false,0.47754367,0.4925373134328358,false,0.507745248,0.004975124378109453,true,0.289723339,0.004975124378109453,true,1.646017771,0.009950248756218905,true,0.421813352,0.004975124378109453,true,0.448518497
0.5174129353233831,false,0.306245735,0.7014925373134329,false,1.63559219,0.32338308457711445,false,0.479257515,0.9502487562189055,false,0.509531731,0.004975124378109453,true,0.276486221,0.004975124378109453,true,1.596244507,0.004975124378109453,true,0.436965346,0.009950248756218905,true,0.440165953
0.9402985074626866,false,0.308518506,0.23880597014925373,false,1.644293242,0.472636815920398,false,0.480920281,0.7611940298507462,false,0.510924877,0.004975124378109453,true,0.279112596,0.004975124378109453,true,1.603480826,0.004975124378109453,true,0.437671292,0.004975124378109453,true,0.442276381
0.7164179104477612,false,0.306419327,0.3034825870646766,false,1.669101582,0.44776119402985076,false,0.479916654,0.0845771144278607,false,0.538849876,0.08955223880597014,false,0.279705311,0.004975124378109453,true,1.607079321,0.009950248756218905,true,0.449748443,0.004975124378109453,true,0.442000436
0.7860696517412935,false,0.326843466,0.6965174129353234,false,1.809575298,0.15920398009950248,false,0.579458864,0.3482587064676617,false,0.594022517,0.004975124378109453,true,0.280753637,0.004975124378109453,true,1.604917367,0.004975124378109453,true,0.429512599,0.004975124378109453,true,0.442774402
0.3681592039800995,false,0.319042102,0.4527363184079602,false,1.697545842,0.4626865671641791,false,0.485026574,0.9303482587064676,false,0.499461614,0.004975124378109453,true,0.280570038,0.004975124378109453,true,1.606843524,0.004975124378109453,true,0.427164082,0.004975124378109453,true,0.444273325
0.5223880597014925,false,0.326849081,0.10945273631840796,false,1.739022371,0.0845771144278607,false,0.576176178,0.8507462686567164,false,0.560979517,0.004975124378109453,true,0.281505986,0.004975124378109453,true,1.601860825,0.004975124378109453,true,0.426049442,0.004975124378109453,true,0.462394658
0.42786069651741293,false,0.332546326,0.5572139303482587,false,1.73473738,0.10945273631840796,false,0.481211785,0.48756218905472637,false,0.50222728,0.01990049751243781,true,0.282073148,0.004975124378109453,true,1.630796239,0.004975124378109453,true,0.436518784,0.009950248756218905,true,0.459085911
0.23880597014925373,false,0.334321723,0.1890547263681592,false,1.687197548,0.5024875621890548,false,0.487635294,0.6666666666666666,false,0.500867312,0.004975124378109453,true,0.277770574,0.004975124378109453,true,1.608168061,0.009950248756218905,true,0.429409577,0.004975124378109453,true,0.45578043
0.7761194029850746,false,0.314740437,0.8208955223880597,false,1.672674488,0.5472636815920398,false,0.492274669,0.8159203980099502,false,0.496231922,0.004975124378109453,true,0.277701463,0.004975124378109453,true,1.600432234,0.004975124378109453,true,0.428159111,0.004975124378109453,true,0.45631232
0.07960199004975124,false,0.311550168,0.6915422885572139,false,1.684842321,0.18407960199004975,false,0.493507052,0.6019900497512438,false,0.494392587,0.06965174129353234,false,0.278503147,0.01990049751243781,true,1.604097082,0.06965174129353234,false,0.443067037,0.004975124378109453,true,0.470845938
0.09950248756218906,false,0.307041607,0.014925373134328358,true,1.667307991,0.03482587064676617,true,0.478047017,0.05472636815920398,false,0.527528161,0.004975124378109453,true,0.280344792,0.004975124378109453,true,1.598183358,0.004975124378109453,true,0.426866939,0.004975124378109453,true,0.452245267
0.6218905472636815,false,0.308373949,0.39303482587064675,false,1.643418782,0.5572139303482587,false,0.480929953,0.19402985074626866,false,0.512126268,0.004975124378109453,true,0.277290727,0.004975124378109453,true,1.648265539,0.009950248756218905,true,0.427540429,0.029850746268656716,true,0.451305636
0.6965174129353234,false,0.316577724,0.12935323383084577,false,1.64274488,0.5970149253731343,false,0.478818645,0.835820895522388,false,0.49602824,0.05472636815920398,false,0.277361286,0.0845771144278607,false,1.596706709,0.029850746268656716,true,0.427219803,0.014925373134328358,true,0.450698854
0.7960199004975125,false,0.313734349,0.0845771144278607,false,1.639231114,0.746268656716418,false,0.493471244,0.43283582089552236,false,0.513026516,0.014925373134328358,true,0.278163425,0.004975124378109453,true,1.593403114,0.01990049751243781,true,0.42531382,0.004975124378109453,true,0.452142561
0.9502487562189055,false,0.318502946,0.14925373134328357,false,1.643415068,0.4626865671641791,false,0.479130617,0.417910447761194,false,0.529691491,0.004975124378109453,true,0.277069514,0.004975124378109453,true,1.595903829,0.03980099502487562,true,0.428152173,0.009950248756218905,true,0.454541837
0.8557213930348259,false,0.315269891,0.15920398009950248,false,1.644228565,0.8557213930348259,false,0.479309358,0.11442786069651742,false,0.498384919,0.004975124378109453,true,0.278063497,0.004975124378109453,true,1.597598277,0.024875621890547265,true,0.428003786,0.004975124378109453,true,0.456141168
0.6218905472636815,false,0.303056503,0.8407960199004975,false,1.619332811,0.39800995024875624,false,0.48191587,0.8507462686567164,false,0.500195178,0.014925373134328358,true,0.276727327,0.004975124378109453,true,1.591995735,0.004975124378109453,true,0.425287398,0.009950248756218905,true,0.502389229
0.6218905472636815,false,0.314417687,0.5174129353233831,false,1.623644088,0.19900497512437812,false,0.511992741,0.6218905472636815,false,0.494543787,0.029850746268656716,true,0.29024419,0.004975124378109453,true,1.636947742,0.009950248756218905,true,0.443161995,0.004975124378109453,true,0.475215176
0.25870646766169153,false,0.313692579,0.6666666666666666,false,1.615208172,0.6069651741293532,false,0.481976415,0.5970149253731343,false,0.514157127,0.26865671641791045,false,0.281732893,0.004975124378109453,true,1.629565183,0.0945273631840796,false,0.434724096,0.07462686567164178,false,0.475826845
0.7412935323383084,false,0.308895815,0.3482587064676617,false,1.62618874,0.9253731343283582,false,0.546640869,0.527363184079602,false,0.530426873,0.004975124378109453,true,0.275500469,0.004975124378109453,true,1.59222167,0.009950248756218905,true,0.428047521,0.004975124378109453,true,0.44650867
0.7213930348258707,false,0.317570382,0.08955223880597014,false,1.721416237,0.024875621890547265,true,0.493538233,0.22388059701492538,false,0.490365645,0.004975124378109453,true,0.280308849,0.004975124378109453,true,1.652633427,0.004975124378109453,true,0.524701079,0.004975124378109453,true,0.49998938
0.7263681592039801,false,0.312704398,0.5970149253731343,false,1.653954492,0.9800995024875622,false,0.48020056,0.5771144278606966,false,0.511723655,0.009950248756218905,true,0.284989077,0.004975124378109453,true,1.618413072,0.029850746268656716,true,0.427833392,0.004975124378109453,true,0.442158613
0.16417910447761194,false,0.325927371,0.11940298507462686,false,1.850759447,0.13432835820895522,false,0.543912552,0.004975124378109453,true,0.558553936,0.01990049751243781,true,0.282755772,0.004975124378109453,true,1.608251502,0.004975124378109453,true,0.436291919,0.004975124378109453,true,0.441250283
0.1890547263681592,false,0.331288708,0.7412935323383084,false,1.642354776,0.9402985074626866,false,0.484003879,0.8557213930348259,false,0.5123066,0.004975124378109453,true,0.278853646,0.004975124378109453,true,1.59327579,0.009950248756218905,true,0.439207966,0.004975124378109453,true,0.441934406
1.0,false,0.31237313,0.6268656716417911,false,1.654322329,0.8756218905472637,false,0.484570709,0.945273631840796,false,0.522867686,0.014925373134328358,true,0.276901834,0.004975124378109453,true,1.60484537,0.014925373134328358,true,0.429648304,0.004975124378109453,true,0.455205438
0.8855721393034826,false,0.320710345,0.12437810945273632,false,1.649076421,0.1691542288557214,false,0.482732141,0.22885572139303484,false,0.495716546,0.03482587064676617,true,0.279318374,0.004975124378109453,true,1.637453113,0.029850746268656716,true,0.431745343,0.004975124378109453,true,0.453489313
0.12437810945273632,false,0.313888121,0.07960199004975124,false,1.616587689,0.24378109452736318,false,0.481688162,0.19402985074626866,false,0.501105097,0.004975124378109453,true,0.283060641,0.004975124378109453,true,1.656951821,0.004975124378109453,true,0.432525881,0.004975124378109453,true,0.444772159
0.47761194029850745,false,0.304956239,0.39303482587064675,false,1.648009574,0.06965174129353234,false,0.485770069,0.5970149253731343,false,0.499018535,0.004975124378109453,true,0.279642772,0.004975124378109453,true,1.607161068,0.009950248756218905,true,0.439130447,0.004975124378109453,true,0.441083588
0.23383084577114427,false,0.313337935,0.7064676616915423,false,1.641757947,0.1691542288557214,false,0.476398684,0.40298507462686567,false,0.50812965,0.004975124378109453,true,0.278371748,0.004975124378109453,true,1.600342538,0.009950248756218905,true,0.428595187,0.004975124378109453,true,0.455785657
0.6666666666666666,false,0.305953314,0.9950248756218906,false,1.649042187,0.5024875621890548,false,0.508821094,0.31840796019900497,false,0.538277607,0.004975124378109453,true,0.27812931,0.004975124378109453,true,1.601715094,0.014925373134328358,true,0.428655684,0.004975124378109453,true,0.4453285
1.0,false,0.316513071,1.0,false,1.651200899,0.8756218905472637,false,0.482207248,0.8855721393034826,false,0.514428728,0.009950248756218905,true,0.281496842,0.004975124378109453,true,1.601431524,0.009950248756218905,true,0.431990118,0.004975124378109453,true,0.445507719
0.7810945273631841,false,0.332454477,0.18407960199004975,false,1.665268195,0.6019900497512438,false,0.494830208,0.5920398009950248,false,0.5114524,0.014925373134328358,true,0.27967123,0.004975124378109453,true,1.603106825,0.03980099502487562,true,0.440130645,0.004975124378109453,true,0.444017403
0.12437810945273632,false,0.317498772,0.263681592039801,false,1.622013539,0.6218905472636815,false,0.483756781,0.8656716417910447,false,0.517711335,0.004975124378109453,true,0.277935201,0.004975124378109453,true,1.601012477,0.04477611940298507,true,0.429250984,0.029850746268656716,true,0.459465448
0.7761194029850746,false,0.305868553,0.3582089552238806,false,1.679338899,0.8606965174129353,false,0.489979341,0.7761194029850746,false,0.503509269,0.004975124378109453,true,0.273616737,0.004975124378109453,true,1.604289297,0.009950248756218905,true,0.43533306,0.004975124378109453,true,0.446365775
0.7412935323383084,false,0.317544686,0.48756218905472637,false,1.657541263,0.6666666666666666,false,0.484655352,0.11442786069651742,false,0.505197383,0.04477611940298507,true,0.281319649,0.004975124378109453,true,1.599544995,0.014925373134328358,true,0.442474131,0.004975124378109453,true,0.446061858
0.04477611940298507,true,0.322017206,0.2537313432835821,false,1.65900555,0.17412935323383086,false,0.498194137,0.17412935323383086,false,0.500880069,0.004975124378109453,true,0.279485046,0.004975124378109453,true,1.598546024,0.004975124378109453,true,0.425781644,0.004975124378109453,true,0.448588679
0.9253731343283582,false,0.314376756,0.8507462686567164,false,1.669517717,0.5920398009950248,false,0.574858319,0.6467661691542289,false,0.579722871,0.009950248756218905,true,0.280944068,0.004975124378109453,true,1.599972528,0.01990049751243781,true,0.433624368,0.004975124378109453,true,0.446196334
0.43781094527363185,false,0.336160793,0.3383084577114428,false,1.755288708,0.3582089552238806,false,0.503507718,0.5771144278606966,false,0.515008633,0.004975124378109453,true,0.278836852,0.004975124378109453,true,1.595591567,0.004975124378109453,true,0.426053999,0.004975124378109453,true,0.456746815
0.22885572139303484,false,0.312475174,0.009950248756218905,true,1.627757046,0.05472636815920398,false,0.493087475,0.024875621890547265,true,0.502320981,0.009950248756218905,true,0.276549262,0.004975124378109453,true,1.595617021,0.014925373134328358,true,0.427213565,0.004975124378109453,true,0.444508542
0.6417910447761194,false,0.31756763,0.18407960199004975,false,1.655211581,0.4129353233830846,false,0.484675394,0.27860696517412936,false,0.507450214,0.004975124378109453,true,0.278890029,0.004975124378109453,true,1.591389763,0.12935323383084577,false,0.428611532,0.004975124378109453,true,0.456048582
0.5771144278606966,false,0.323073379,0.35323383084577115,false,1.628120711,0.5024875621890548,false,0.501677533,0.42786069651741293,false,0.496575116,0.1890547263681592,false,0.277694512,0.004975124378109453,true,1.607608731,0.009950248756218905,true,0.434348019,0.004975124378109453,true,0.449855789
0.2736318407960199,false,0.314019168,0.26865671641791045,false,1.683048241,0.6517412935323383,false,0.484532217,0.024875621890547265,true,0.503655735,0.004975124378109453,true,0.280606677,0.004975124378109453,true,1.598953796,0.004975124378109453,true,0.443381593,0.004975124378109453,true,0.452224667
