H0_2SMMD_p,H0_2SMMD_rej,H0_2SMMD_time,H0_MMD_p,H0_MMD_rej,H0_MMD_time,H0_MMD-par_p,H0_MMD-par_rej,H0_MMD-par_time,H0_NMMD_p,H0_NMMD_rej,H0_NMMD_time,H1_2SMMD_p,H1_2SMMD_rej,H1_2SMMD_time,H1_MMD_p,H1_MMD_rej,H1_MMD_time,H1_MMD-par_p,H1_MMD-par_rej,H1_MMD-par_time,H1_NMMD_p,H1_NMMD_rej,H1_NMMD_time
0.9402985074626866,false,0.582186854,0.7313432835820896,false,2.623273277,0.7761194029850746,false,2.574073808,0.1791044776119403,false,0.260716704,0.004975124378109453,true,0.557434486,0.004975124378109453,true,2.572810826,0.004975124378109453,true,2.569855635,0.014925373134328358,true,0.258354521
0.6517412935323383,false,0.560262671,0.17412935323383086,false,2.584667398,0.48258706467661694,false,2.569788537,0.1044776119402985,false,0.262085836,0.04975124378109453,true,0.558163805,0.009950248756218905,true,2.575525935,0.04477611940298507,true,2.563019615,0.8557213930348259,false,0.265405511
0.09950248756218906,false,0.557240069,0.6517412935323383,false,2.846887931,0.7711442786069652,false,2.929677567,0.13432835820895522,false,0.340920839,0.004975124378109453,true,0.547214817,0.004975124378109453,true,2.584277855,0.004975124378109453,true,2.564782021,0.03980099502487562,true,0.263377232
0.34328358208955223,false,0.576851073,0.21393034825870647,false,2.585122692,0.1791044776119403,false,2.687146895,0.8308457711442786,false,0.411319726,0.004975124378109453,true,0.561784534,0.004975124378109453,true,2.656095562,0.004975124378109453,true,2.57096137,0.009950248756218905,true,0.258609855
0.01990049751243781,true,0.636360874,0.1791044776119403,false,2.637826602,0.1691542288557214,false,2.712777018,0.417910447761194,false,0.301055513,0.004975124378109453,true,0.556820576,0.004975124378109453,true,2.571019891,0.004975124378109453,true,2.568764972,0.05472636815920398,false,0.268748351
0.7064676616915423,false,0.548050873,0.4975124378109453,false,2.640345757,0.6766169154228856,false,2.802678344,0.4577114427860697,false,0.264716918,0.004975124378109453,true,0.54824527,0.004975124378109453,true,2.578634809,0.004975124378109453,true,2.565312535,0.3582089552238806,false,0.264850345
0.35323383084577115,false,0.562194516,0.5970149253731343,false,2.58453533,0.6268656716417911,false,2.572400259,0.3333333333333333,false,0.264379446,0.004975124378109453,true,0.548888676,0.004975124378109453,true,2.58056358,0.004975124378109453,true,2.57035738,0.5572139303482587,false,0.25815738
0.7562189054726368,false,0.550001069,0.5422885572139303,false,2.781541622,0.3681592039800995,false,2.587213652,0.8955223880597015,false,0.271508208,0.11442786069651742,false,0.557577323,0.004975124378109453,true,2.572210273,0.004975124378109453,true,2.576926692,0.46766169154228854,false,0.259385038
0.7114427860696517,false,0.548087628,0.7860696517412935,false,2.584622641,0.845771144278607,false,2.579006698,0.10945273631840796,false,0.260402616,0.4079601990049751,false,0.558706833,0.03482587064676617,true,2.576348901,0.05970149253731343,false,2.567305612,0.8109452736318408,false,0.266400895
0.31840796019900497,false,0.575479537,0.6417910447761194,false,2.578320603,0.8955223880597015,false,2.585640638,0.8258706467661692,false,0.265695381,0.004975124378109453,true,0.548637297,0.004975124378109453,true,2.578855241,0.004975124378109453,true,2.569764805,0.5323383084577115,false,0.257736569
0.2885572139303483,false,0.549474956,0.13930348258706468,false,2.709957244,0.31840796019900497,false,2.619289028,0.8208955223880597,false,0.256980109,0.004975124378109453,true,0.558393924,0.004975124378109453,true,2.571362107,0.004975124378109453,true,2.570830096,0.8407960199004975,false,0.259048725
0.06965174129353234,false,0.559603655,0.05970149253731343,false,2.708810227,0.029850746268656716,true,2.636363622,0.6716417910447762,false,0.267143229,0.004975124378109453,true,0.558767525,0.004975124378109453,true,2.571414343,0.004975124378109453,true,2.567917559,0.0945273631840796,false,0.266695653
0.24378109452736318,false,0.550031706,0.5124378109452736,false,2.611415833,0.6766169154228856,false,2.572730268,0.24875621890547264,false,0.259847103,0.014925373134328358,true,0.5479322,0.004975124378109453,true,2.584277035,0.004975124378109453,true,2.56542975,0.4228855721393035,false,0.264726184
0.24875621890547264,false,0.559770732,0.4129353233830846,false,2.585733134,0.9353233830845771,false,2.57681154,1.0,false,0.257008085,0.004975124378109453,true,0.547549953,0.004975124378109453,true,2.580254627,0.004975124378109453,true,2.594693858,0.004975124378109453,true,0.258759592
0.11442786069651742,false,0.55878249,0.5124378109452736,false,2.577431422,0.8258706467661692,false,2.74176115,0.14925373134328357,false,0.337114311,0.004975124378109453,true,0.557808442,0.004975124378109453,true,2.570514864,0.004975124378109453,true,2.569115345,0.15422885572139303,false,0.269350982
0.3681592039800995,false,0.581381474,0.43781094527363185,false,2.606565851,0.3333333333333333,false,2.604273434,0.8407960199004975,false,0.264408757,0.004975124378109453,true,0.547669318,0.004975124378109453,true,2.579599595,0.004975124378109453,true,2.567313025,0.06467661691542288,false,0.265099785
0.48258706467661694,false,0.559273445,0.5422885572139303,false,2.901510004,0.43283582089552236,false,2.610074716,0.4577114427860697,false,0.355846574,0.004975124378109453,true,0.548025386,0.004975124378109453,true,2.579364327,0.004975124378109453,true,2.570908424,0.004975124378109453,true,0.257922016
0.13930348258706468,false,0.655361659,0.6119402985074627,false,2.597598478,0.15920398009950248,false,2.644022289,0.7910447761194029,false,0.334121401,0.004975124378109453,true,0.55798313,0.004975124378109453,true,2.571855601,0.004975124378109453,true,2.593797367,0.024875621890547265,true,0.258931503
0.15422885572139303,false,0.592404275,0.7860696517412935,false,2.67920139,0.736318407960199,false,2.572834322,0.43781094527363185,false,0.276787125,0.004975124378109453,true,0.557520663,0.004975124378109453,true,2.593571724,0.004975124378109453,true,2.565007238,0.6716417910447762,false,0.266856649
0.6865671641791045,false,0.559510003,0.19402985074626866,false,2.745644462,0.23383084577114427,false,2.73941354,0.5920398009950248,false,0.274078807,0.004975124378109453,true,0.548028796,0.004975124378109453,true,2.578949612,0.004975124378109453,true,2.565374376,0.27860696517412936,false,0.262238849
0.845771144278607,false,0.549313154,0.3681592039800995,false,2.781810426,0.5024875621890548,false,2.706107949,0.004975124378109453,true,0.256404878,0.004975124378109453,true,0.548539798,0.004975124378109453,true,2.581714336,0.004975124378109453,true,2.570855051,0.13432835820895522,false,0.258613759
0.14427860696517414,false,0.569663115,0.08955223880597014,false,2.594629059,0.04975124378109453,true,2.780179327,0.9253731343283582,false,0.382085284,0.004975124378109453,true,0.556946103,0.004975124378109453,true,2.571182612,0.004975124378109453,true,2.568241357,0.5970149253731343,false,0.267324346
0.38308457711442784,false,0.652987091,0.8059701492537313,false,2.686837091,0.746268656716418,false,2.570218979,0.6417910447761194,false,0.259584556,0.004975124378109453,true,0.547782681,0.004975124378109453,true,2.583253709,0.004975124378109453,true,2.5654577,0.6716417910447762,false,0.265138707
0.46766169154228854,false,0.559996841,0.1890547263681592,false,2.588877432,0.5422885572139303,false,2.609267197,0.5174129353233831,false,0.267743207,0.004975124378109453,true,0.547619468,0.004975124378109453,true,2.580463721,0.004975124378109453,true,2.570967211,0.5174129353233831,false,0.258457399
0.03980099502487562,true,0.548899272,0.2885572139303483,false,2.814509488,0.42786069651741293,false,2.574639729,0.6616915422885572,false,0.258254882,0.004975124378109453,true,0.558878758,0.004975124378109453,true,2.571802502,0.004975124378109453,true,2.569188403,0.1691542288557214,false,0.259065578
0.23880597014925373,false,0.628632796,0.736318407960199,false,3.001259386,0.6069651741293532,false,2.607870925,0.9701492537313433,false,0.269131113,0.004975124378109453,true,0.558135191,0.004975124378109453,true,2.576038803,0.004975124378109453,true,2.569295564,0.30845771144278605,false,0.265709897
0.31840796019900497,false,0.560287306,0.024875621890547265,true,2.578130823,0.22388059701492538,false,2.681619127,0.6567164179104478,false,0.34270981,0.004975124378109453,true,0.547762504,0.004975124378109453,true,2.594847587,0.004975124378109453,true,2.577617492,0.8507462686567164,false,0.259524832
0.6268656716417911,false,0.581626777,0.3582089552238806,false,2.731843089,0.2935323383084577,false,2.719123186,0.47761194029850745,false,0.288063833,0.004975124378109453,true,0.560790014,0.004975124378109453,true,2.579954914,0.004975124378109453,true,2.582653304,0.12935323383084577,false,0.262490161
0.7960199004975125,false,0.560057373,0.34328358208955223,false,2.579289721,0.8656716417910447,false,2.586069577,0.3034825870646766,false,0.26914858,0.004975124378109453,true,0.561925581,0.004975124378109453,true,2.602664599,0.004975124378109453,true,2.569584595,0.04477611940298507,true,0.271383023
0.7164179104477612,false,0.548613435,0.6766169154228856,false,2.583027221,0.35323383084577115,false,2.570176942,0.20398009950248755,false,0.26208336,0.004975124378109453,true,0.550443111,0.004975124378109453,true,2.57922911,0.004975124378109453,true,2.56532181,0.029850746268656716,true,0.263081726
0.1890547263681592,false,0.560414185,0.7313432835820896,false,2.585259278,0.6766169154228856,false,2.569090525,0.15920398009950248,false,0.262843668,0.004975124378109453,true,0.548125661,0.004975124378109453,true,2.581233365,0.004975124378109453,true,2.571222212,0.3781094527363184,false,0.25842185
0.31840796019900497,false,0.54898815,0.3681592039800995,false,2.585224034,0.6616915422885572,false,2.571716131,0.17412935323383086,false,0.263267663,0.004975124378109453,true,0.558198274,0.004975124378109453,true,2.577929738,0.004975124378109453,true,2.569149623,0.05472636815920398,false,0.289985036
0.6716417910447762,false,0.571163498,0.48756218905472637,false,2.586130862,0.3034825870646766,false,2.572528057,0.6517412935323383,false,0.263841725,0.004975124378109453,true,0.547184682,0.004975124378109453,true,2.709683486,0.004975124378109453,true,2.646403625,0.40298507462686567,false,0.266058594
0.05472636815920398,false,0.557913899,0.40298507462686567,false,2.581204759,0.21393034825870647,false,2.575525155,0.681592039800995,false,0.268201838,0.004975124378109453,true,0.547535502,0.004975124378109453,true,2.580649262,0.004975124378109453,true,2.571313992,0.004975124378109453,true,0.258626345
0.7860696517412935,false,0.548918232,0.6069651741293532,false,2.584627906,0.4626865671641791,false,2.569429802,0.208955223880597,false,0.257875876,0.004975124378109453,true,0.558579674,0.004975124378109453,true,2.571848267,0.004975124378109453,true,2.568981147,0.16417910447761194,false,0.259306316
0.9154228855721394,false,0.559825465,0.6616915422885572,false,2.60951089,0.9353233830845771,false,2.575511799,0.40298507462686567,false,0.270359625,0.004975124378109453,true,0.557372869,0.004975124378109453,true,2.5757652,0.004975124378109453,true,2.611368153,0.6965174129353234,false,0.269028532
0.6865671641791045,false,0.548396953,0.03980099502487562,true,2.583848744,0.01990049751243781,true,2.569679699,0.8955223880597015,false,0.261650851,0.004975124378109453,true,0.548920732,0.004975124378109453,true,2.583224116,0.004975124378109453,true,2.566501915,0.07462686567164178,false,0.262207917
0.44776119402985076,false,0.559253033,0.8955223880597015,false,2.585769058,0.30845771144278605,false,2.5703818,0.572139303482587,false,0.264313352,0.004975124378109453,true,0.548165157,0.004975124378109453,true,2.581436579,0.004975124378109453,true,2.593449175,0.004975124378109453,true,0.258870264
0.1791044776119403,false,0.550556574,0.8109452736318408,false,2.585009488,0.6268656716417911,false,2.583267011,0.42786069651741293,false,0.264399087,0.004975124378109453,true,0.558032661,0.004975124378109453,true,2.638658804,0.004975124378109453,true,2.568716846,0.16417910447761194,false,0.270179085
0.7960199004975125,false,0.56101086,0.8756218905472637,false,2.584559821,0.8606965174129353,false,2.571510403,0.4925373134328358,false,0.264847539,0.004975124378109453,true,0.54792412,0.004975124378109453,true,2.577606919,0.004975124378109453,true,2.605799081,0.39303482587064675,false,0.335794224
0.9203980099502488,false,0.558649392,1.0,false,2.576494206,0.9950248756218906,false,2.569685655,0.42786069651741293,false,0.270660677,0.004975124378109453,true,0.582233426,0.004975124378109453,true,2.581702063,0.004975124378109453,true,2.610286845,0.6766169154228856,false,0.259351589
0.6915422885572139,false,0.54889612,0.7313432835820896,false,2.585012482,0.582089552238806,false,2.586780902,0.6616915422885572,false,0.259965073,0.004975124378109453,true,0.55842021,0.004975124378109453,true,2.578271487,0.004975124378109453,true,2.568713492,0.04975124378109453,true,0.259459418
0.3333333333333333,false,0.559549673,0.029850746268656716,true,2.578962754,0.6169154228855721,false,2.575425486,0.40298507462686567,false,0.267024201,0.004975124378109453,true,0.557883417,0.004975124378109453,true,2.579402016,0.004975124378109453,true,2.569509609,0.4527363184079602,false,0.266802492
0.6417910447761194,false,0.548179877,0.2736318407960199,false,2.582527382,0.4626865671641791,false,2.591940264,0.4228855721393035,false,0.258114777,0.004975124378109453,true,0.54836496,0.004975124378109453,true,2.580272899,0.004975124378109453,true,2.571009361,0.009950248756218905,true,0.26113013
0.4129353233830846,false,0.559451218,0.40298507462686567,false,2.608401113,0.8159203980099502,false,2.570365062,0.004975124378109453,true,0.265152343,0.004975124378109453,true,0.558041482,0.004975124378109453,true,2.57263483,0.004975124378109453,true,2.608227448,0.05472636815920398,false,0.331084772
0.6666666666666666,false,0.548856569,0.4925373134328358,false,2.61177349,0.7761194029850746,false,2.57207038,0.26865671641791045,false,0.265404095,0.004975124378109453,true,0.589924695,0.004975124378109453,true,2.681114976,0.004975124378109453,true,2.570971004,0.3482587064676617,false,0.267540924
0.23383084577114427,false,0.561327107,0.7860696517412935,false,2.585860367,0.7960199004975125,false,2.569586803,0.3383084577114428,false,0.263764125,0.22885572139303484,false,0.550035249,0.004975124378109453,true,2.579739396,0.004975124378109453,true,2.565354135,0.5920398009950248,false,0.263811027
0.7910447761194029,false,0.550149008,0.5671641791044776,false,2.585129419,0.8606965174129353,false,2.569042464,0.48258706467661694,false,0.262129792,0.004975124378109453,true,0.54812546,0.004975124378109453,true,2.582757149,0.004975124378109453,true,2.574416848,0.5323383084577115,false,0.259016016
0.5472636815920398,false,0.559735018,0.3582089552238806,false,2.585834316,0.6218905472636815,false,2.584855751,0.2835820895522388,false,0.267595457,0.004975124378109453,true,0.558901427,0.004975124378109453,true,2.572161984,0.004975124378109453,true,2.569022847,0.14427860696517414,false,0.261419226
0.2835820895522388,false,0.560132999,0.43781094527363185,false,2.576706894,0.900497512437811,false,2.569323743,0.22388059701492538,false,0.271519192,0.004975124378109453,true,0.558711085,0.004975124378109453,true,2.57684515,0.004975124378109453,true,2.605518626,0.4925373134328358,false,0.268552801
0.29850746268656714,false,0.548640291,0.835820895522388,false,2.585010246,0.8706467661691543,false,2.574534396,0.8656716417910447,false,0.257891446,0.004975124378109453,true,0.548843335,0.004975124378109453,true,2.579301587,0.004975124378109453,true,2.571765782,0.6716417910447762,false,0.25797602
0.4228855721393035,false,0.560079615,0.4925373134328358,false,2.568306352,0.5174129353233831,false,2.575123684,0.9651741293532339,false,0.279961061,0.004975124378109453,true,0.557783505,0.004975124378109453,true,2.574678729,0.004975124378109453,true,2.695107961,0.32338308457711445,false,0.259426395
0.7611940298507462,false,0.548346012,0.5373134328358209,false,2.585948489,0.6368159203980099,false,2.569237337,0.48756218905472637,false,0.258382571,0.004975124378109453,true,0.559321607,0.004975124378109453,true,2.599137305,0.004975124378109453,true,2.578199076,0.7263681592039801,false,0.269472004
0.3880597014925373,false,0.5584776,0.01990049751243781,true,2.576993483,0.31343283582089554,false,2.576268406,0.4527363184079602,false,0.265870921,0.004975124378109453,true,0.549328216,0.004975124378109453,true,2.583397799,0.004975124378109453,true,2.568214513,0.0845771144278607,false,0.266244307
0.5074626865671642,false,0.548823299,0.6467661691542289,false,2.582747907,0.7412935323383084,false,2.57057804,0.7761194029850746,false,0.258918667,0.004975124378109453,true,0.578871521,0.004975124378109453,true,2.59458124,0.004975124378109453,true,2.57480154,0.024875621890547265,true,0.260457754
0.1890547263681592,false,0.559759042,0.2736318407960199,false,2.612574795,0.3880597014925373,false,2.572698406,0.7910447761194029,false,0.267551927,0.004975124378109453,true,0.557524859,0.004975124378109453,true,2.576237487,0.004975124378109453,true,2.641458089,0.03482587064676617,true,0.289379979
0.8109452736318408,false,0.549566584,0.5671641791044776,false,2.585244662,0.6467661691542289,false,2.569128938,0.3880597014925373,false,0.262183719,0.004975124378109453,true,0.562608551,0.004975124378109453,true,2.578155259,0.004975124378109453,true,2.567520588,0.5771144278606966,false,0.265726297
0.7562189054726368,false,0.558634234,0.5522388059701493,false,2.585371081,0.8955223880597015,false,2.572518187,0.7661691542288557,false,0.264605488,0.004975124378109453,true,0.549062886,0.004975124378109453,true,2.631389299,0.004975124378109453,true,2.62587087,0.3482587064676617,false,0.258507817
0.572139303482587,false,0.550719407,0.5422885572139303,false,2.584849259,0.835820895522388,false,2.582433052,0.20398009950248755,false,0.263994958,0.004975124378109453,true,0.560611326,0.004975124378109453,true,2.678908584,0.004975124378109453,true,2.592699148,0.3482587064676617,false,0.276134555
0.945273631840796,false,0.560851052,0.7910447761194029,false,2.595363681,0.8159203980099502,false,2.570477333,0.6666666666666666,false,0.266399644,0.004975124378109453,true,0.587596773,0.004975124378109453,true,2.640801025,0.004975124378109453,true,2.617155324,0.3333333333333333,false,0.33805885
0.5074626865671642,false,0.559140069,0.6268656716417911,false,2.5767095,0.5124378109452736,false,2.575376081,0.07960199004975124,false,0.269363475,0.004975124378109453,true,0.571953675,0.004975124378109453,true,2.67130438,0.004975124378109453,true,2.604478418,0.014925373134328358,true,0.264418115
0.5572139303482587,false,0.548081298,0.5522388059701493,false,2.581698565,0.7512437810945274,false,2.568454305,0.8507462686567164,false,0.257886673,0.004975124378109453,true,0.549151765,0.004975124378109453,true,2.586826541,0.004975124378109453,true,2.572846182,0.1890547263681592,false,0.26052499
0.06965174129353234,false,0.575648673,0.11442786069651742,false,2.577593906,0.014925373134328358,true,2.575707335,0.14925373134328357,false,0.267789355,0.004975124378109453,true,0.55971322,0.004975124378109453,true,2.664565632,0.004975124378109453,true,2.613425603,0.05970149253731343,false,0.27141993
0.5174129353233831,false,0.548659791,0.1691542288557214,false,2.582238735,0.5771144278606966,false,2.589944533,0.2935323383084577,false,0.258169351,0.004975124378109453,true,0.547021505,0.004975124378109453,true,2.699451616,0.004975124378109453,true,2.607877268,0.38308457711442784,false,0.290386934
0.43283582089552236,false,0.560340385,0.8706467661691543,false,2.606863774,0.9601990049751243,false,2.577123402,0.7661691542288557,false,0.26583177,0.2935323383084577,false,0.548484936,0.1890547263681592,false,2.582220713,0.06467661691542288,false,2.577868458,0.845771144278607,false,0.259253201
0.48258706467661694,false,0.548242612,0.11442786069651742,false,2.597841764,0.5970149253731343,false,2.58952215,0.4975124378109453,false,0.265778194,0.004975124378109453,true,0.559152626,0.004975124378109453,true,2.582824498,0.004975124378109453,true,2.672851667,0.25870646766169153,false,0.260777099
0.3034825870646766,false,0.561377434,0.15920398009950248,false,2.584069494,0.04477611940298507,true,2.57006566,0.4527363184079602,false,0.264575382,0.014925373134328358,true,0.559763722,0.004975124378109453,true,2.579164993,0.004975124378109453,true,2.566680231,0.03482587064676617,true,0.268086979
0.3781094527363184,false,0.550180845,0.36318407960199006,false,2.584820582,0.5970149253731343,false,2.570055871,0.3383084577114428,false,0.26193839,0.029850746268656716,true,0.548968162,0.004975124378109453,true,2.583532009,0.004975124378109453,true,2.568092476,0.44776119402985076,false,0.267124412
0.7164179104477612,false,0.560551649,0.3482587064676617,false,2.585424043,0.5124378109452736,false,2.570067119,0.8606965174129353,false,0.274340814,0.004975124378109453,true,0.548033842,0.004975124378109453,true,2.626523218,0.004975124378109453,true,2.584373155,0.1791044776119403,false,0.330343095
0.6915422885572139,false,0.548951369,0.9850746268656716,false,2.584174781,0.8955223880597015,false,2.596751618,0.8059701492537313,false,0.261722518,0.004975124378109453,true,0.590480254,0.004975124378109453,true,2.683990501,0.004975124378109453,true,2.617373968,0.08955223880597014,false,0.269167264
0.2736318407960199,false,0.559818319,0.44776119402985076,false,2.587483853,0.4925373134328358,false,2.56721842,0.22885572139303484,false,0.264564821,0.004975124378109453,true,0.548476134,0.004975124378109453,true,2.577591239,0.004975124378109453,true,2.66654685,0.29850746268656714,false,0.29399937
0.6467661691542289,false,0.5581613,0.7860696517412935,false,2.584649726,0.9303482587064676,false,2.569266528,0.7114427860696517,false,0.269601214,0.004975124378109453,true,0.56575427,0.004975124378109453,true,2.668433663,0.004975124378109453,true,2.720142432,0.15920398009950248,false,0.328976712
0.32338308457711445,false,0.546423216,0.6119402985074627,false,2.601149761,0.527363184079602,false,2.574010457,0.11940298507462686,false,0.259349221,0.004975124378109453,true,0.585118222,0.004975124378109453,true,2.596625913,0.004975124378109453,true,2.571787144,0.004975124378109453,true,0.261054806
0.3383084577114428,false,0.560670807,0.6865671641791045,false,2.578986671,0.34328358208955223,false,2.577906195,0.7562189054726368,false,0.269897667,0.004975124378109453,true,0.557370071,0.004975124378109453,true,2.580014455,0.004975124378109453,true,2.610389307,0.1890547263681592,false,0.336982841
0.5422885572139303,false,0.550254844,0.40298507462686567,false,2.581718112,0.8855721393034826,false,2.569083717,0.527363184079602,false,0.258017896,0.004975124378109453,true,0.581026255,0.004975124378109453,true,2.69442539,0.004975124378109453,true,2.678009113,0.04975124378109453,true,0.333822368
0.6567164179104478,false,0.559419695,0.21890547263681592,false,2.586521542,0.18407960199004975,false,2.599013361,0.7512437810945274,false,0.272554884,0.004975124378109453,true,0.580168504,0.004975124378109453,true,2.622635892,0.004975124378109453,true,2.632265534,0.2537313432835821,false,0.258570963
0.17412935323383086,false,0.548619051,0.7412935323383084,false,2.58197404,0.6965174129353234,false,2.568616701,0.6069651741293532,false,0.261000371,0.12437810945273632,false,0.558886357,0.009950248756218905,true,2.63680508,0.004975124378109453,true,2.570911373,1.0,false,0.270854883
0.7910447761194029,false,0.560127447,0.7064676616915423,false,2.579021915,0.8159203980099502,false,2.575956477,0.24875621890547264,false,0.26652372,0.004975124378109453,true,0.550191846,0.004975124378109453,true,2.620162502,0.004975124378109453,true,2.580895176,0.1890547263681592,false,0.336619708
0.4079601990049751,false,0.549105944,0.5522388059701493,false,2.582316432,0.6268656716417911,false,2.582069188,0.2736318407960199,false,0.263860655,0.004975124378109453,true,0.580737101,0.004975124378109453,true,2.584583075,0.004975124378109453,true,2.57564082,0.10945273631840796,false,0.258937381
0.7810945273631841,false,0.560876397,0.5373134328358209,false,2.586057254,0.30845771144278605,false,2.571537225,0.04975124378109453,true,0.26418721,0.004975124378109453,true,0.558551468,0.004975124378109453,true,2.574048056,0.004975124378109453,true,2.57311998,0.3333333333333333,false,0.258954997
0.5671641791044776,false,0.549373122,0.9601990049751243,false,2.581947472,0.7810945273631841,false,2.569170551,0.1691542288557214,false,0.261218146,0.004975124378109453,true,0.557928881,0.004975124378109453,true,2.581792755,0.004975124378109453,true,2.569278784,0.024875621890547265,true,0.266293951
