H0_KCI_p,H0_KCI_rej,H0_KCI_time,H0_CP_p,H0_CP_rej,H0_CP_time,H1_KCI_p,H1_KCI_rej,H1_KCI_time,H1_CP_p,H1_CP_rej,H1_CP_time
0.125,false,0.021818404,0.30845771144278605,false,1.615453911,0.0,true,0.021658228,0.024875621890547265,true,1.513378979
0.085,false,0.032038317,0.3283582089552239,false,1.602160644,0.0,true,0.021567102,0.004975124378109453,true,1.542715411
0.285,false,0.022533292,0.39800995024875624,false,1.535352586,0.0,true,0.02449956,0.2537313432835821,false,1.516124338
0.495,false,0.022395431,0.845771144278607,false,1.5205212,0.0,true,0.021452784,0.004975124378109453,true,1.511878553
0.245,false,0.02195343,0.5323383084577115,false,1.527858792,0.0,true,0.022116846,0.004975124378109453,true,1.526555334
0.6,false,0.021351012,0.14427860696517414,false,1.522335475,0.0,true,0.030915933,0.004975124378109453,true,1.509447424
0.065,false,0.022044535,0.5920398009950248,false,1.533143551,0.0,true,0.032148966,0.31840796019900497,false,1.519986777
0.135,false,0.022131044,0.10945273631840796,false,1.527005263,0.0,true,0.021731004,0.004975124378109453,true,1.512231404
0.07,false,0.022381052,0.3582089552238806,false,1.516048746,0.0,true,0.020696934,0.004975124378109453,true,1.518591859
0.275,false,0.021230384,0.527363184079602,false,1.525874681,0.0,true,0.021145791,0.004975124378109453,true,1.514769939
0.11,false,0.022103984,0.07462686567164178,false,1.531874839,0.0,true,0.021780687,0.004975124378109453,true,1.560450275
0.3,false,0.036199607,0.7810945273631841,false,1.568825359,0.0,true,0.02239581,0.009950248756218905,true,1.567223898
0.02,true,0.02518572,0.7761194029850746,false,1.520694685,0.0,true,0.040095341,0.004975124378109453,true,1.509741682
0.255,false,0.022443921,0.35323383084577115,false,1.532336802,0.0,true,0.021977255,0.009950248756218905,true,1.518596305
0.42,false,0.021381335,0.4975124378109453,false,1.512997278,0.0,true,0.021516152,0.004975124378109453,true,1.510975754
0.33,false,0.0233648,0.19402985074626866,false,1.524542257,0.0,true,0.021172126,0.004975124378109453,true,1.517864203
0.525,false,0.022440636,0.16417910447761194,false,1.526082905,0.0,true,0.022052184,0.004975124378109453,true,1.539543024
0.205,false,0.022014011,0.6268656716417911,false,1.519858109,0.0,true,0.023563533,0.18407960199004975,false,1.512120209
0.11,false,0.02221075,0.22885572139303484,false,1.5140215,0.0,true,0.022028765,0.024875621890547265,true,1.518257719
0.785,false,0.021477969,0.2935323383084577,false,1.533731621,0.0,true,0.021417147,0.14427860696517414,false,1.516125108
0.035,true,0.021939409,0.16417910447761194,false,1.520897961,0.0,true,0.021142563,0.004975124378109453,true,1.5180351
0.185,false,0.022259104,0.03482587064676617,true,1.526905229,0.0,true,0.020973302,0.004975124378109453,true,1.509031747
0.075,false,0.021471834,0.7512437810945274,false,1.559660301,0.0,true,0.021327421,0.24378109452736318,false,1.525539867
0.225,false,0.029018486,0.8656716417910447,false,1.548523962,0.0,true,0.022269106,0.009950248756218905,true,1.516268094
0.255,false,0.022304444,0.024875621890547265,true,1.558404839,0.0,true,0.030413971,0.004975124378109453,true,1.513708548
0.285,false,0.024804833,0.21393034825870647,false,1.529402256,0.0,true,0.022110688,0.05472636815920398,false,1.517089787
0.075,false,0.024038451,0.5870646766169154,false,1.529870535,0.0,true,0.022274671,0.30845771144278605,false,1.505079336
0.04,true,0.022453078,0.5621890547263682,false,1.535609551,0.0,true,0.022198058,0.009950248756218905,true,1.519273306
0.23,false,0.033954877,0.39303482587064675,false,1.546172208,0.0,true,0.021768631,0.004975124378109453,true,1.504220159
0.03,true,0.022002934,0.004975124378109453,true,1.512856255,0.0,true,0.022185194,0.004975124378109453,true,1.515527538
0.58,false,0.023841795,0.5472636815920398,false,1.511531822,0.0,true,0.021991007,0.19900497512437812,false,1.508056234
0.54,false,0.031142089,0.30845771144278605,false,1.545017432,0.0,true,0.022735389,0.004975124378109453,true,1.516092167
0.16,false,0.023586386,0.21890547263681592,false,1.525002846,0.0,true,0.021830224,0.01990049751243781,true,1.50965778
0.35,false,0.022409774,0.835820895522388,false,1.548397088,0.0,true,0.030721447,0.004975124378109453,true,1.501722172
0.045,true,0.022756643,0.1890547263681592,false,1.534673567,0.0,true,0.021803393,0.024875621890547265,true,1.514851014
0.29,false,0.024117081,0.05970149253731343,false,1.527298204,0.0,true,0.021657356,0.004975124378109453,true,1.546253393
0.14,false,0.022795305,0.34328358208955223,false,1.524331363,0.0,true,0.022596674,0.004975124378109453,true,1.494506267
0.37,false,0.023347956,0.2537313432835821,false,1.526642331,0.0,true,0.020925571,0.009950248756218905,true,1.522215578
0.05,true,0.029669728,0.03482587064676617,true,1.513970249,0.0,true,0.032348977,0.009950248756218905,true,1.544357457
0.125,false,0.030651839,0.17412935323383086,false,1.51543105,0.0,true,0.023481881,0.004975124378109453,true,1.507990043
0.54,false,0.030914433,0.48756218905472637,false,1.516346336,0.0,true,0.032959592,0.11442786069651742,false,1.507687424
0.07,false,0.021465262,0.21393034825870647,false,1.516002254,0.0,true,0.022193074,0.004975124378109453,true,1.526090952
0.43,false,0.021691735,0.08955223880597014,false,1.519397623,0.0,true,0.021438418,0.004975124378109453,true,1.53789147
0.22,false,0.021478817,0.14427860696517414,false,1.519770696,0.0,true,0.030689217,0.004975124378109453,true,1.521742194
0.05,true,0.021640634,0.4975124378109453,false,1.514306771,0.0,true,0.030686431,0.004975124378109453,true,1.509271779
0.175,false,0.021608818,0.5124378109452736,false,1.523698512,0.0,true,0.020984567,0.004975124378109453,true,1.504070143
0.685,false,0.021728117,0.2537313432835821,false,1.516149573,0.0,true,0.021624885,0.004975124378109453,true,1.513278304
0.075,false,0.021754389,0.34328358208955223,false,1.533206146,0.0,true,0.021172988,0.004975124378109453,true,1.518764301
0.365,false,0.023611876,0.3383084577114428,false,1.523750737,0.0,true,0.0206962,0.10945273631840796,false,1.510749967
0.14,false,0.021929778,0.7910447761194029,false,1.551770873,0.0,true,0.021406826,0.004975124378109453,true,1.513211529
0.105,false,0.023442875,0.31343283582089554,false,1.527086774,0.0,true,0.021506147,0.004975124378109453,true,1.511280792
0.38,false,0.021816729,0.208955223880597,false,1.528085974,0.0,true,0.020924663,0.009950248756218905,true,1.519343175
0.305,false,0.022345163,0.03482587064676617,true,1.526229774,0.0,true,0.021599295,0.004975124378109453,true,1.515833502
0.735,false,0.022553637,0.7512437810945274,false,1.516926791,0.0,true,0.021907393,0.38308457711442784,false,1.50403219
0.2,false,0.037850832,0.12437810945273632,false,1.523356521,0.0,true,0.021365036,0.004975124378109453,true,1.50131259
0.04,true,0.023269666,0.15422885572139303,false,1.520404758,0.0,true,0.02064192,0.004975124378109453,true,1.511559103
0.25,false,0.021970011,0.30845771144278605,false,1.517522082,0.0,true,0.021803462,0.08955223880597014,false,1.519848488
0.8,false,0.02154842,0.10945273631840796,false,1.523774819,0.0,true,0.021331403,0.004975124378109453,true,1.545794606
0.26,false,0.0223303,0.373134328358209,false,1.547482691,0.0,true,0.047012169,0.004975124378109453,true,1.575428887
0.11,false,0.022330123,0.4577114427860697,false,1.519222058,0.0,true,0.03000815,0.004975124378109453,true,1.591221143
0.46,false,0.022771967,0.10945273631840796,false,1.511004194,0.0,true,0.031274191,0.01990049751243781,true,1.532546456
0.2,false,0.021913908,0.03482587064676617,true,1.515478788,0.0,true,0.02698955,0.009950248756218905,true,1.586167745
0.43,false,0.030935175,0.7512437810945274,false,1.506038372,0.0,true,0.025382283,0.48258706467661694,false,1.548691265
0.09,false,0.0223089,0.6915422885572139,false,1.54309778,0.04,true,0.022928415,0.004975124378109453,true,1.521188726
0.22,false,0.02380824,0.15920398009950248,false,1.514032521,0.0,true,0.021818389,0.004975124378109453,true,1.509000304
0.575,false,0.022469177,0.7661691542288557,false,1.521492079,0.0,true,0.022284671,0.014925373134328358,true,1.552330428
0.16,false,0.022042711,0.4129353233830846,false,1.49668353,0.0,true,0.022070905,0.18407960199004975,false,1.564289094
0.11,false,0.030399659,0.9601990049751243,false,1.507943508,0.0,true,0.023242971,0.004975124378109453,true,1.537010234
0.02,true,0.021489977,0.31840796019900497,false,1.520245424,0.0,true,0.022331983,0.004975124378109453,true,1.547839123
0.06,false,0.021967318,0.014925373134328358,true,1.514651631,0.0,true,0.023921709,0.004975124378109453,true,1.525608841
0.315,false,0.021972415,0.6318407960199005,false,1.515991885,0.0,true,0.022649449,0.39303482587064675,false,1.508428243
0.05,true,0.022513892,0.06467661691542288,false,1.51469545,0.0,true,0.023816881,0.014925373134328358,true,1.571325196
0.33,false,0.02184669,0.7960199004975125,false,1.522197341,0.0,true,0.022327401,0.014925373134328358,true,1.554134324
0.245,false,0.02171521,0.22388059701492538,false,1.523216786,0.0,true,0.023175774,0.004975124378109453,true,1.518612085
0.4,false,0.0215155,0.7562189054726368,false,1.510280571,0.0,true,0.022080448,0.004975124378109453,true,1.518075061
0.175,false,0.032234853,0.6865671641791045,false,1.509842579,0.0,true,0.02176527,0.46766169154228854,false,1.511919084
0.235,false,0.021247566,0.20398009950248755,false,1.525375521,0.0,true,0.022123246,0.01990049751243781,true,1.554431762
0.145,false,0.022265741,0.08955223880597014,false,1.51785413,0.0,true,0.022381779,0.004975124378109453,true,1.50073754
0.04,true,0.030660247,0.736318407960199,false,1.528380572,0.0,true,0.032191483,0.39303482587064675,false,1.536973689
0.315,false,0.023319804,0.5771144278606966,false,1.516992699,0.0,true,0.023598569,0.12935323383084577,false,1.511719477
0.325,false,0.024517329,0.9303482587064676,false,1.518912072,0.0,true,0.022307744,0.009950248756218905,true,1.514569637
0.365,false,0.023285276,0.3482587064676617,false,1.526178591,0.0,true,0.021735924,0.004975124378109453,true,1.516534749
0.1,false,0.022199646,0.39800995024875624,false,1.5190543,0.0,true,0.021466576,0.21890547263681592,false,1.508489567
0.225,false,0.02178625,0.14925373134328357,false,1.513254638,0.0,true,0.021809319,0.004975124378109453,true,1.522189107
0.675,false,0.022513395,0.19900497512437812,false,1.523076978,0.0,true,0.02183232,0.004975124378109453,true,1.50821326
0.16,false,0.022370949,0.5373134328358209,false,1.500560567,0.0,true,0.02188484,0.004975124378109453,true,1.520914378
0.315,false,0.043845231,0.4129353233830846,false,1.5153842,0.0,true,0.021489259,0.004975124378109453,true,1.536903941
0.135,false,0.021919028,0.0845771144278607,false,1.523731013,0.0,true,0.033979846,0.004975124378109453,true,1.505282569
0.26,false,0.022128362,0.5074626865671642,false,1.507937399,0.0,true,0.021660488,0.3383084577114428,false,1.509976239
0.165,false,0.022236961,0.5870646766169154,false,1.524647612,0.0,true,0.032145959,0.024875621890547265,true,1.52793622
0.625,false,0.022634212,0.05970149253731343,false,1.515181206,0.0,true,0.02270172,0.004975124378109453,true,1.510827502
0.485,false,0.021397374,0.5124378109452736,false,1.518774684,0.0,true,0.032495563,0.34328358208955223,false,1.504643205
0.505,false,0.021726116,0.4925373134328358,false,1.496750599,0.0,true,0.021991006,0.13432835820895522,false,1.52427474
0.34,false,0.022786384,0.11442786069651742,false,1.540213264,0.0,true,0.020347233,0.004975124378109453,true,1.519859124
0.56,false,0.023328201,0.004975124378109453,true,1.514713169,0.0,true,0.021086423,0.004975124378109453,true,1.507712797
0.57,false,0.021982958,0.11940298507462686,false,1.524785366,0.0,true,0.021215154,0.004975124378109453,true,1.512555579
0.3,false,0.022027513,0.42786069651741293,false,1.513953201,0.0,true,0.021736236,0.22388059701492538,false,1.508734141
0.105,false,0.022287584,0.0945273631840796,false,1.525239851,0.0,true,0.023499909,0.029850746268656716,true,1.516249817
0.405,false,0.023255523,0.1791044776119403,false,1.515587132,0.0,true,0.022793351,0.004975124378109453,true,1.499723705
0.115,false,0.021172107,0.39303482587064675,false,1.523192909,0.0,true,0.021102394,0.004975124378109453,true,1.516250191
0.095,false,0.022401781,0.18407960199004975,false,1.513831872,0.0,true,0.022164861,0.004975124378109453,true,1.503574406
0.0,true,0.022527649,0.04477611940298507,true,1.506587067,0.0,true,0.022809476,0.004975124378109453,true,1.528540444
0.495,false,0.03181232,0.07960199004975124,false,1.524135979,0.0,true,0.032187216,0.004975124378109453,true,1.504532073
0.145,false,0.053409031,0.9651741293532339,false,1.515311008,0.0,true,0.023575262,0.004975124378109453,true,1.507730977
0.195,false,0.02156199,0.19402985074626866,false,1.519810024,0.0,true,0.021116066,0.004975124378109453,true,1.515942423
0.2,false,0.021780985,0.6666666666666666,false,1.510517372,0.0,true,0.022187687,0.3283582089552239,false,1.512575125
0.205,false,0.022522604,0.7164179104477612,false,1.494642481,0.0,true,0.022445535,0.472636815920398,false,1.530839594
0.055,false,0.021396066,0.7064676616915423,false,1.516715451,0.0,true,0.033479456,0.014925373134328358,true,1.508750683
0.125,false,0.021857343,0.7761194029850746,false,1.510839253,0.0,true,0.021887023,0.004975124378109453,true,1.509070308
0.04,true,0.021981184,0.15920398009950248,false,1.517994775,0.0,true,0.021923447,0.05472636815920398,false,1.522181098
0.135,false,0.03110959,0.34328358208955223,false,1.521762243,0.0,true,0.020891926,0.0945273631840796,false,1.524979388
0.36,false,0.022049672,0.014925373134328358,true,1.515030172,0.0,true,0.021879015,0.004975124378109453,true,1.514040611
0.13,false,0.021996097,0.6119402985074627,false,1.518431713,0.0,true,0.022988612,0.27860696517412936,false,1.509979227
0.535,false,0.033318924,0.06965174129353234,false,1.517875622,0.0,true,0.053478065,0.004975124378109453,true,1.499209436
0.255,false,0.021570458,0.2537313432835821,false,1.516831123,0.0,true,0.021414825,0.004975124378109453,true,1.483992752
0.375,false,0.023167525,0.03980099502487562,true,1.50951591,0.0,true,0.022069332,0.004975124378109453,true,1.524162697
0.19,false,0.023335608,0.004975124378109453,true,1.527840482,0.0,true,0.024770867,0.004975124378109453,true,1.514091815
0.35,false,0.02181588,0.0945273631840796,false,1.50667143,0.0,true,0.021865782,0.004975124378109453,true,1.510805561
0.35,false,0.022265368,0.16417910447761194,false,1.508179902,0.0,true,0.022411788,0.009950248756218905,true,1.515857478
0.41,false,0.02165242,0.6766169154228856,false,1.509291934,0.0,true,0.021234036,0.004975124378109453,true,1.50480031
0.67,false,0.022519876,0.029850746268656716,true,1.526722435,0.0,true,0.022532177,0.004975124378109453,true,1.509889463
0.375,false,0.02195403,0.8557213930348259,false,1.510143732,0.0,true,0.022252102,0.004975124378109453,true,1.514315407
0.44,false,0.021656224,0.04975124378109453,true,1.537103959,0.0,true,0.021143147,0.004975124378109453,true,1.501776998
0.165,false,0.022299329,0.31840796019900497,false,1.519334696,0.0,true,0.021490781,0.004975124378109453,true,1.50720568
0.445,false,0.022289492,0.05472636815920398,false,1.512254584,0.0,true,0.021311449,0.004975124378109453,true,1.503409289
0.23,false,0.021620609,0.46766169154228854,false,1.51819128,0.0,true,0.021235372,0.07960199004975124,false,1.550587029
0.28,false,0.022345956,0.08955223880597014,false,1.515354356,0.0,true,0.024518695,0.004975124378109453,true,1.506521467
0.7,false,0.021377187,0.6915422885572139,false,1.518455759,0.0,true,0.021343645,0.004975124378109453,true,1.511031674
0.195,false,0.022145373,0.46766169154228854,false,1.511483862,0.0,true,0.022278659,0.23880597014925373,false,1.514164998
0.065,false,0.022160982,0.5671641791044776,false,1.521936764,0.0,true,0.022076575,0.23383084577114427,false,1.523648669
0.185,false,0.022224093,0.4577114427860697,false,1.513007671,0.0,true,0.021659548,0.004975124378109453,true,1.507624183
0.085,false,0.021801397,0.8855721393034826,false,1.522474604,0.0,true,0.021874493,0.004975124378109453,true,1.515257017
0.49,false,0.022586055,0.7711442786069652,false,1.52478884,0.0,true,0.021874349,0.004975124378109453,true,1.511984334
0.06,false,0.023178463,0.0845771144278607,false,1.51442593,0.0,true,0.021390483,0.004975124378109453,true,1.55684598
0.52,false,0.022158246,0.3681592039800995,false,1.511077062,0.0,true,0.023437274,0.029850746268656716,true,1.536635868
0.365,false,0.021670652,0.6268656716417911,false,1.513102771,0.0,true,0.056038429,0.004975124378109453,true,1.598803467
0.2,false,0.021602159,0.04477611940298507,true,1.52323761,0.0,true,0.021408737,0.004975124378109453,true,1.506076177
0.19,false,0.021738368,0.004975124378109453,true,1.517069067,0.0,true,0.021844344,0.004975124378109453,true,1.514833497
0.145,false,0.022477513,0.7910447761194029,false,1.519982355,0.0,true,0.022596144,0.014925373134328358,true,1.523620422
0.22,false,0.022287892,0.5422885572139303,false,1.522165727,0.0,true,0.021227364,0.39303482587064675,false,1.511023562
0.53,false,0.021317698,0.7611940298507462,false,1.520002911,0.0,true,0.021442027,0.5422885572139303,false,1.522053516
0.15,false,0.022525707,0.024875621890547265,true,1.522739532,0.0,true,0.021091194,0.004975124378109453,true,1.58734108
0.145,false,0.021358191,0.17412935323383086,false,1.513329595,0.0,true,0.023747535,0.009950248756218905,true,1.552940641
0.01,true,0.02218615,0.263681592039801,false,1.523409721,0.0,true,0.022454892,0.0845771144278607,false,1.545771735
0.11,false,0.021342634,0.527363184079602,false,1.511287257,0.0,true,0.025792518,0.004975124378109453,true,1.523332058
0.31,false,0.022704752,0.5920398009950248,false,1.518434847,0.0,true,0.021881545,0.3034825870646766,false,1.565797322
0.2,false,0.022568905,0.014925373134328358,true,1.505314484,0.0,true,0.025033587,0.009950248756218905,true,1.526520263
0.19,false,0.022082566,0.2885572139303483,false,1.521304895,0.0,true,0.023477842,0.13930348258706468,false,1.506587996
0.045,true,0.022108752,0.05970149253731343,false,1.515771155,0.0,true,0.022218101,0.004975124378109453,true,1.514408086
0.74,false,0.021760599,0.06467661691542288,false,1.512921128,0.0,true,0.021881696,0.004975124378109453,true,1.54344945
0.695,false,0.02164912,0.5920398009950248,false,1.517958982,0.0,true,0.022352589,0.004975124378109453,true,1.541449927
0.11,false,0.021999137,0.8955223880597015,false,1.511177744,0.0,true,0.024931695,0.5870646766169154,false,1.516921849
0.39,false,0.021753468,0.35323383084577115,false,1.532532108,0.0,true,0.033254983,0.004975124378109453,true,1.501600476
0.435,false,0.023797265,0.11442786069651742,false,1.512357955,0.0,true,0.03324559,0.004975124378109453,true,1.515719042
0.125,false,0.021783616,0.40298507462686567,false,1.51624067,0.0,true,0.021668625,0.27860696517412936,false,1.50847761
0.165,false,0.021916729,0.5174129353233831,false,1.522783467,0.0,true,0.021494616,0.13930348258706468,false,1.539864466
0.28,false,0.023758319,0.1044776119402985,false,1.518401621,0.0,true,0.023039964,0.004975124378109453,true,1.518551175
0.155,false,0.021600409,0.03482587064676617,true,1.519549914,0.0,true,0.021397112,0.004975124378109453,true,1.518154008
0.075,false,0.021709785,0.14427860696517414,false,1.519499752,0.0,true,0.025436368,0.009950248756218905,true,1.524374974
0.06,false,0.022819343,0.39800995024875624,false,1.51335663,0.0,true,0.022362422,0.26865671641791045,false,1.512372801
0.34,false,0.031737458,0.527363184079602,false,1.501416571,0.0,true,0.021740129,0.009950248756218905,true,1.512197882
0.51,false,0.02207862,0.6616915422885572,false,1.540080383,0.0,true,0.021662922,0.029850746268656716,true,1.515437935
0.23,false,0.021868028,0.6567164179104478,false,1.51935161,0.0,true,0.021138568,0.004975124378109453,true,1.512914713
0.08,false,0.022147705,0.43283582089552236,false,1.516126188,0.0,true,0.021224635,0.004975124378109453,true,1.507242134
