H0_KCI_p,H0_KCI_rej,H0_KCI_time,H0_CP_p,H0_CP_rej,H0_CP_time,H1_KCI_p,H1_KCI_rej,H1_KCI_time,H1_CP_p,H1_CP_rej,H1_CP_time
0.18,false,0.021529791,0.07960199004975124,false,1.412949449,0.005,true,0.02024676,0.004975124378109453,true,1.394748299
0.225,false,0.021767377,0.5671641791044776,false,1.380083876,0.0,true,0.020601697,0.004975124378109453,true,1.343564436
0.215,false,0.021200006,0.14925373134328357,false,1.376686693,0.0,true,0.020196669,0.004975124378109453,true,1.352383782
0.195,false,0.02080658,0.39800995024875624,false,1.380382516,0.0,true,0.02044515,0.004975124378109453,true,1.344377829
0.21,false,0.020293629,0.2736318407960199,false,1.499580891,0.01,true,0.029248472,0.009950248756218905,true,1.408041191
0.155,false,0.020449007,0.3681592039800995,false,1.412688694,0.005,true,0.020277055,0.004975124378109453,true,1.355023106
0.205,false,0.02074194,0.11442786069651742,false,1.395706824,0.0,true,0.020120952,0.004975124378109453,true,1.343513602
0.22,false,0.021417207,0.7761194029850746,false,1.391956905,0.0,true,0.020609996,0.009950248756218905,true,1.353776371
0.21,false,0.02080329,0.5174129353233831,false,1.375330732,0.0,true,0.020173574,0.004975124378109453,true,1.344682652
0.13,false,0.020532771,0.6716417910447762,false,1.375150234,0.0,true,0.020022654,0.004975124378109453,true,1.351721542
0.075,false,0.021516686,1.0,false,1.377528732,0.0,true,0.021007962,0.004975124378109453,true,1.343176283
0.22,false,0.021507232,0.4427860696517413,false,1.38453057,0.0,true,0.029601164,0.004975124378109453,true,1.369130451
0.12,false,0.021609935,0.8905472636815921,false,1.38377271,0.005,true,0.021002052,0.004975124378109453,true,1.382899076
0.11,false,0.020292446,0.4626865671641791,false,1.375866909,0.0,true,0.030091909,0.004975124378109453,true,1.344490658
0.23,false,0.021068929,0.34328358208955223,false,1.407714064,0.01,true,0.020078256,0.004975124378109453,true,1.354166618
0.195,false,0.021918354,0.9900497512437811,false,1.380221574,0.0,true,0.020277031,0.004975124378109453,true,1.367966941
0.185,false,0.021398959,0.6716417910447762,false,1.37960106,0.005,true,0.020585428,0.004975124378109453,true,1.35419951
0.175,false,0.021287904,0.4129353233830846,false,1.378324413,0.0,true,0.020271219,0.004975124378109453,true,1.345414288
0.205,false,0.021298681,0.24378109452736318,false,1.413363622,0.01,true,0.020462541,0.004975124378109453,true,1.354242185
0.205,false,0.02131481,0.23880597014925373,false,1.410864495,0.005,true,0.020543037,0.004975124378109453,true,1.41097045
0.22,false,0.020799575,0.7164179104477612,false,1.413599519,0.0,true,0.020423334,0.004975124378109453,true,1.35672477
0.21,false,0.020441654,0.15422885572139303,false,1.415039423,0.005,true,0.019949369,0.004975124378109453,true,1.34379728
0.17,false,0.020866041,0.23383084577114427,false,1.390036348,0.0,true,0.019912839,0.004975124378109453,true,1.35424594
0.14,false,0.03470774,0.9104477611940298,false,1.37500828,0.0,true,0.020229305,0.004975124378109453,true,1.344230245
0.195,false,0.021455743,0.945273631840796,false,1.383534991,0.0,true,0.020460988,0.004975124378109453,true,1.343637417
0.16,false,0.021015181,0.6119402985074627,false,1.417906034,0.0,true,0.029330317,0.004975124378109453,true,1.345468788
0.18,false,0.023437459,0.31840796019900497,false,1.401132752,0.005,true,0.020905151,0.004975124378109453,true,1.359354068
0.215,false,0.021164145,0.9701492537313433,false,1.384808198,0.0,true,0.020159952,0.004975124378109453,true,1.3577413
0.16,false,0.020723023,0.7611940298507462,false,1.381069605,0.0,true,0.019944382,0.004975124378109453,true,1.344620603
0.19,false,0.021194962,0.6517412935323383,false,1.432698874,0.0,true,0.020373504,0.004975124378109453,true,1.353873706
0.185,false,0.02109299,0.15422885572139303,false,1.377649745,0.005,true,0.020413818,0.004975124378109453,true,1.381514119
0.17,false,0.021218111,0.26865671641791045,false,1.369091799,0.005,true,0.020176045,0.004975124378109453,true,1.35445224
0.135,false,0.032365246,0.6517412935323383,false,1.370064603,0.005,true,0.02027144,0.004975124378109453,true,1.344241804
0.13,false,0.020071366,0.6766169154228856,false,1.420926442,0.0,true,0.02018582,0.004975124378109453,true,1.344455865
