jinv_disc_2SMMD_p,jinv_disc_2SMMD_rej,jinv_disc_2SMMD_time,jinv_disc_MMD_p,jinv_disc_MMD_rej,jinv_disc_MMD_time,jinv_disc_NMMD_p,jinv_disc_NMMD_rej,jinv_disc_NMMD_time,jinv_disc_CW_p,jinv_disc_CW_rej,jinv_disc_CW_time,jinv_cont_2SMMD_p,jinv_cont_2SMMD_rej,jinv_cont_2SMMD_time,jinv_cont_MMD_p,jinv_cont_MMD_rej,jinv_cont_MMD_time,jinv_cont_NMMD_p,jinv_cont_NMMD_rej,jinv_cont_NMMD_time,jinv_cont_CW_p,jinv_cont_CW_rej,jinv_cont_CW_time
0.5870646766169154,false,0.832133259,0.004975124378109453,true,2.729389134,0.32338308457711445,false,0.413340544,0.05970149253731343,false,0.352851206,0.7114427860696517,false,0.839584512,0.004975124378109453,true,2.838328916,0.3781094527363184,false,0.376457146,0.11442786069651742,false,0.346329603
0.5373134328358209,false,0.850632256,0.009950248756218905,true,2.757489268,0.27860696517412936,false,0.411902997,0.04975124378109453,true,0.371833321,0.7661691542288557,false,0.823817967,0.004975124378109453,true,2.811738858,0.23880597014925373,false,0.368974823,0.04975124378109453,true,0.343543249
0.31840796019900497,false,0.844847441,0.004975124378109453,true,2.759670891,0.36318407960199006,false,0.42405046,0.009950248756218905,true,0.343654858,0.4079601990049751,false,0.821418273,0.004975124378109453,true,2.832691035,0.47761194029850745,false,0.36924581,0.029850746268656716,true,0.34191106
0.24378109452736318,false,0.854695065,0.004975124378109453,true,2.753140785,0.36318407960199006,false,0.415334556,0.004975124378109453,true,0.356067701,0.1691542288557214,false,0.827307272,0.004975124378109453,true,2.797686785,0.8059701492537313,false,0.378013777,0.004975124378109453,true,0.332557821
0.3034825870646766,false,0.84560823,0.004975124378109453,true,2.758019661,0.17412935323383086,false,0.418705535,0.014925373134328358,true,0.342168921,0.3880597014925373,false,0.81956142,0.004975124378109453,true,2.853381183,0.29850746268656714,false,0.366286812,0.024875621890547265,true,0.329178832
0.24875621890547264,false,0.854395015,0.004975124378109453,true,2.766492511,0.417910447761194,false,0.405790101,0.004975124378109453,true,0.353330355,0.14427860696517414,false,0.847486068,0.004975124378109453,true,2.83450161,0.26865671641791045,false,0.366029218,0.004975124378109453,true,0.326126252
0.5323383084577115,false,0.84654664,0.004975124378109453,true,2.808889093,0.12935323383084577,false,0.456741263,0.009950248756218905,true,0.343136515,0.29850746268656714,false,0.849742302,0.004975124378109453,true,2.833837882,0.07960199004975124,false,0.366627968,0.004975124378109453,true,0.321445249
0.09950248756218906,false,0.857678391,0.004975124378109453,true,2.77564548,0.029850746268656716,true,0.415987697,0.014925373134328358,true,0.349182396,0.0945273631840796,false,0.834074821,0.004975124378109453,true,2.795654707,0.3781094527363184,false,0.375386458,0.009950248756218905,true,0.310516261
0.14925373134328357,false,0.858700977,0.004975124378109453,true,2.787895617,0.11940298507462686,false,0.410368674,0.004975124378109453,true,0.348804017,0.2835820895522388,false,0.867318917,0.004975124378109453,true,2.842295901,0.07960199004975124,false,0.385140316,0.004975124378109453,true,0.323993359
0.35323383084577115,false,0.841837724,0.01990049751243781,true,2.779816984,0.7263681592039801,false,0.415334363,0.014925373134328358,true,0.35468225,0.3582089552238806,false,0.837892406,0.004975124378109453,true,2.8441194,0.6666666666666666,false,0.369461301,0.004975124378109453,true,0.31208959
0.31840796019900497,false,0.850708122,0.004975124378109453,true,2.757195654,0.373134328358209,false,0.419802422,0.004975124378109453,true,0.341233025,0.19402985074626866,false,0.830024154,0.004975124378109453,true,2.843707737,0.029850746268656716,true,0.366927398,0.009950248756218905,true,0.316221223
0.19402985074626866,false,0.865960061,0.004975124378109453,true,2.768161203,0.22885572139303484,false,0.425085829,0.014925373134328358,true,0.346127052,0.32338308457711445,false,0.838187149,0.004975124378109453,true,2.795839982,0.6069651741293532,false,0.379171378,0.004975124378109453,true,0.31799475
0.32338308457711445,false,0.836940369,0.004975124378109453,true,2.791805367,0.6467661691542289,false,0.407093502,0.004975124378109453,true,0.341864751,0.3333333333333333,false,0.837386377,0.004975124378109453,true,2.802136967,0.04975124378109453,true,0.372959641,0.004975124378109453,true,0.315565762
0.9502487562189055,false,0.858487237,0.07960199004975124,false,2.774354701,0.7114427860696517,false,0.408096466,0.07960199004975124,false,0.3533861,0.6865671641791045,false,0.836043922,0.009950248756218905,true,2.844695302,0.6417910447761194,false,0.377599795,0.009950248756218905,true,0.318721233
0.2935323383084577,false,0.832188316,0.004975124378109453,true,2.754471557,0.36318407960199006,false,0.41491722,0.009950248756218905,true,0.355938623,0.44776119402985076,false,0.835835952,0.004975124378109453,true,2.84897827,0.6616915422885572,false,0.374575752,0.004975124378109453,true,0.322536619
0.2935323383084577,false,0.851241543,0.004975124378109453,true,2.806883291,0.07960199004975124,false,0.422185562,0.04477611940298507,true,0.35182067,0.27860696517412936,false,0.840223972,0.004975124378109453,true,2.851597876,0.03482587064676617,true,0.373620105,0.004975124378109453,true,0.321883043
0.15920398009950248,false,0.834665515,0.004975124378109453,true,2.783676897,0.3582089552238806,false,0.415885891,0.004975124378109453,true,0.357070959,0.1691542288557214,false,0.841630015,0.004975124378109453,true,2.816175295,0.13432835820895522,false,0.367410796,0.004975124378109453,true,0.325238064
0.6368159203980099,false,0.848840257,0.004975124378109453,true,2.841314772,0.19402985074626866,false,0.409629309,0.014925373134328358,true,0.356985667,0.5174129353233831,false,0.843725248,0.004975124378109453,true,2.800879064,0.3582089552238806,false,0.367585041,0.004975124378109453,true,0.324918928
0.20398009950248755,false,0.846357407,0.004975124378109453,true,2.754993537,0.08955223880597014,false,0.408792528,0.009950248756218905,true,0.34028329,0.17412935323383086,false,0.845325912,0.004975124378109453,true,2.80750161,0.21393034825870647,false,0.373722042,0.024875621890547265,true,0.32267236
0.18407960199004975,false,0.850357809,0.004975124378109453,true,2.777400658,0.5074626865671642,false,0.406731732,0.004975124378109453,true,0.338785395,0.24875621890547264,false,0.85032016,0.004975124378109453,true,2.862854464,0.472636815920398,false,0.368660047,0.014925373134328358,true,0.323876411
0.7313432835820896,false,0.849757539,0.004975124378109453,true,2.831848083,0.06467661691542288,false,0.442200391,0.024875621890547265,true,0.343748015,0.43283582089552236,false,0.83895302,0.004975124378109453,true,2.849042837,0.1044776119402985,false,0.375297316,0.024875621890547265,true,0.323152855
0.4626865671641791,false,0.853610372,0.004975124378109453,true,2.78233483,0.5024875621890548,false,0.40847503,0.09950248756218906,false,0.350401392,0.35323383084577115,false,0.844172571,0.004975124378109453,true,2.855813364,0.7313432835820896,false,0.375734951,0.01990049751243781,true,0.326259605
0.6865671641791045,false,0.845322274,0.004975124378109453,true,2.772532251,0.29850746268656714,false,0.410958657,0.004975124378109453,true,0.357983758,0.34328358208955223,false,0.85113118,0.014925373134328358,true,2.746562604,0.7213930348258707,false,0.37551871,0.11442786069651742,false,0.322926894
0.32338308457711445,false,0.82950959,0.004975124378109453,true,2.767532702,0.7263681592039801,false,0.413126428,0.014925373134328358,true,0.339204904,0.30845771144278605,false,0.845258157,0.004975124378109453,true,2.801108561,0.3681592039800995,false,0.376196626,0.024875621890547265,true,0.319545579
0.6268656716417911,false,0.841057678,0.009950248756218905,true,2.738921555,0.16417910447761194,false,0.439091054,0.004975124378109453,true,0.344869526,0.25870646766169153,false,0.846197442,0.004975124378109453,true,2.808437339,0.8706467661691543,false,0.367372968,0.009950248756218905,true,0.320211572
0.3880597014925373,false,0.888287792,0.004975124378109453,true,2.727636113,0.07960199004975124,false,0.416397391,0.004975124378109453,true,0.357401593,0.43283582089552236,false,0.839151584,0.004975124378109453,true,2.807096904,0.5074626865671642,false,0.367433772,0.21393034825870647,false,0.318820454
0.4527363184079602,false,0.84772699,0.004975124378109453,true,2.755511016,0.2835820895522388,false,0.416266399,0.009950248756218905,true,0.34110557,0.3681592039800995,false,0.841230558,0.004975124378109453,true,2.807073533,0.04975124378109453,true,0.377862405,0.009950248756218905,true,0.313760062
0.9154228855721394,false,0.851963852,0.004975124378109453,true,2.735482801,0.19900497512437812,false,0.416919878,0.029850746268656716,true,0.354711258,0.48258706467661694,false,0.852711928,0.009950248756218905,true,2.862958391,0.13432835820895522,false,0.375191797,0.004975124378109453,true,0.313016426
0.16417910447761194,false,0.850574182,0.004975124378109453,true,2.810625157,0.05970149253731343,false,0.411003787,0.014925373134328358,true,0.344814895,0.2736318407960199,false,0.850402288,0.004975124378109453,true,2.866683077,0.29850746268656714,false,0.37000726,0.004975124378109453,true,0.309997801
0.2835820895522388,false,0.850875065,0.004975124378109453,true,2.753671112,0.27860696517412936,false,0.420249083,0.009950248756218905,true,0.350415077,0.14427860696517414,false,0.805621761,0.004975124378109453,true,2.769657243,0.15920398009950248,false,0.375583259,0.009950248756218905,true,0.308191713
0.22388059701492538,false,0.84471794,0.004975124378109453,true,2.728117159,0.04975124378109453,true,0.42231293,0.014925373134328358,true,0.343568306,0.14925373134328357,false,0.840910524,0.004975124378109453,true,2.761873254,0.7611940298507462,false,0.367309596,0.004975124378109453,true,0.3231248
0.43283582089552236,false,0.847995165,0.004975124378109453,true,2.785726557,0.2835820895522388,false,0.421141622,0.004975124378109453,true,0.346953139,0.5522388059701493,false,0.836617852,0.004975124378109453,true,2.869224209,0.10945273631840796,false,0.366696011,0.004975124378109453,true,0.322082955
0.3880597014925373,false,0.863783776,0.004975124378109453,true,2.749887376,0.2835820895522388,false,0.411593519,0.03482587064676617,true,0.352568041,0.4427860696517413,false,0.844473517,0.004975124378109453,true,2.819361396,0.5522388059701493,false,0.365817794,0.004975124378109453,true,0.330130866
0.0945273631840796,false,0.832355869,0.004975124378109453,true,2.75235599,0.21393034825870647,false,0.418158357,0.06467661691542288,false,0.343275436,0.22885572139303484,false,0.84190854,0.004975124378109453,true,2.826824224,0.14427860696517414,false,0.377987764,0.004975124378109453,true,0.337866085
0.06467661691542288,false,0.917132462,0.004975124378109453,true,2.76531106,0.3582089552238806,false,0.429443734,0.009950248756218905,true,0.349023637,0.2835820895522388,false,0.834265712,0.004975124378109453,true,2.812045031,0.46766169154228854,false,0.375892888,0.004975124378109453,true,0.342894664
0.4129353233830846,false,0.829631128,0.004975124378109453,true,2.730563567,0.029850746268656716,true,0.413038868,0.009950248756218905,true,0.357078413,0.24378109452736318,false,0.832886427,0.004975124378109453,true,2.802977021,0.01990049751243781,true,0.370326138,0.0945273631840796,false,0.345544607
0.5472636815920398,false,0.839331373,0.004975124378109453,true,2.72925576,0.6965174129353234,false,0.413397242,0.01990049751243781,true,0.356384418,0.5124378109452736,false,0.823194487,0.004975124378109453,true,2.834541525,0.29850746268656714,false,0.366298298,0.004975124378109453,true,0.344530192
0.40298507462686567,false,0.846892396,0.004975124378109453,true,2.836907127,0.4129353233830846,false,0.400437532,0.029850746268656716,true,0.348530639,0.19402985074626866,false,0.818521026,0.004975124378109453,true,2.820018011,0.03980099502487562,true,0.366061942,0.004975124378109453,true,0.323355686
0.7860696517412935,false,0.848663263,0.01990049751243781,true,2.76617436,0.21890547263681592,false,0.430606263,0.014925373134328358,true,0.344942384,0.6666666666666666,false,0.853624268,0.009950248756218905,true,2.874186529,0.263681592039801,false,0.36816496,0.01990049751243781,true,0.317290143
0.38308457711442784,false,0.835704458,0.004975124378109453,true,2.740788347,0.7910447761194029,false,0.431566881,0.014925373134328358,true,0.3493466,0.17412935323383086,false,0.849663866,0.004975124378109453,true,2.822372514,0.03482587064676617,true,0.378609007,0.004975124378109453,true,0.314630218
0.19900497512437812,false,0.903870794,0.004975124378109453,true,2.730816387,0.42786069651741293,false,0.444473911,0.01990049751243781,true,0.348507384,0.19402985074626866,false,0.853349572,0.004975124378109453,true,2.859527739,0.4975124378109453,false,0.378799329,0.004975124378109453,true,0.311820071
0.20398009950248755,false,0.83921008,0.004975124378109453,true,2.70589074,0.03482587064676617,true,0.42318724,0.004975124378109453,true,0.342634033,0.2537313432835821,false,0.844965737,0.004975124378109453,true,2.874340751,0.208955223880597,false,0.372892926,0.004975124378109453,true,0.34061739
0.30845771144278605,false,0.851195302,0.004975124378109453,true,2.761702091,0.01990049751243781,true,0.417629886,0.03482587064676617,true,0.341061233,0.2537313432835821,false,0.837865305,0.004975124378109453,true,2.836239671,0.10945273631840796,false,0.380277564,0.004975124378109453,true,0.335725185
0.6417910447761194,false,0.892902715,0.004975124378109453,true,2.749486246,0.03980099502487562,true,0.434489646,0.06467661691542288,false,0.342169996,0.43283582089552236,false,0.822798351,0.004975124378109453,true,2.837079014,0.263681592039801,false,0.37187556,0.004975124378109453,true,0.345150498
0.6019900497512438,false,0.848415751,0.004975124378109453,true,2.760808284,0.2885572139303483,false,0.44310202,0.009950248756218905,true,0.35504999,0.38308457711442784,false,0.826555337,0.009950248756218905,true,2.783360279,0.22388059701492538,false,0.367937954,0.024875621890547265,true,0.344176833
0.1044776119402985,false,0.849197812,0.004975124378109453,true,2.739608347,0.47761194029850745,false,0.412542305,0.009950248756218905,true,0.353252267,0.22885572139303484,false,0.830696347,0.004975124378109453,true,2.823510017,0.4975124378109453,false,0.368104647,0.024875621890547265,true,0.324639924
0.6467661691542289,false,0.845278001,0.004975124378109453,true,2.796195772,0.2885572139303483,false,0.40370288,0.05472636815920398,false,0.338691719,0.6467661691542289,false,0.849842243,0.004975124378109453,true,2.8266203,0.1791044776119403,false,0.378427791,0.004975124378109453,true,0.31517209
0.373134328358209,false,0.845207673,0.004975124378109453,true,2.745426933,0.8109452736318408,false,0.420371526,0.004975124378109453,true,0.344829295,0.40298507462686567,false,0.841190714,0.004975124378109453,true,2.82266841,0.1044776119402985,false,0.371753687,0.009950248756218905,true,0.31140872
0.31343283582089554,false,0.863138022,0.004975124378109453,true,2.732369118,0.004975124378109453,true,0.421408305,0.009950248756218905,true,0.336204489,0.3781094527363184,false,0.806170736,0.004975124378109453,true,2.840431877,0.024875621890547265,true,0.366638867,0.004975124378109453,true,0.325850269
0.5572139303482587,false,0.850274701,0.004975124378109453,true,2.728296157,0.6517412935323383,false,0.412797747,0.009950248756218905,true,0.354468893,0.32338308457711445,false,0.834167965,0.004975124378109453,true,2.836088457,0.417910447761194,false,0.382800737,0.004975124378109453,true,0.335319409
0.4975124378109453,false,0.845202109,0.004975124378109453,true,2.744031406,0.3283582089552239,false,0.436324249,0.009950248756218905,true,0.343570823,0.572139303482587,false,0.832074308,0.004975124378109453,true,2.850161555,0.1890547263681592,false,0.369009252,0.024875621890547265,true,0.344100903
0.36318407960199006,false,0.854501751,0.004975124378109453,true,2.729556,0.6169154228855721,false,0.410265673,0.004975124378109453,true,0.346244027,0.29850746268656714,false,0.830438191,0.004975124378109453,true,2.769232369,0.3482587064676617,false,0.365727409,0.004975124378109453,true,0.325954425
0.19900497512437812,false,0.831404737,0.004975124378109453,true,2.77481832,0.1691542288557214,false,0.409005107,0.01990049751243781,true,0.333990461,0.12437810945273632,false,0.849020395,0.004975124378109453,true,2.779965218,0.48756218905472637,false,0.370537177,0.009950248756218905,true,0.317467168
0.31840796019900497,false,0.846954069,0.004975124378109453,true,2.762274642,0.06467661691542288,false,0.42217848,0.01990049751243781,true,0.340861082,0.19402985074626866,false,0.844830814,0.004975124378109453,true,2.843384027,0.6567164179104478,false,0.376489452,0.03482587064676617,true,0.311965115
0.17412935323383086,false,0.853332183,0.004975124378109453,true,2.723127233,0.05472636815920398,false,0.410799576,0.014925373134328358,true,0.344229754,0.7810945273631841,false,0.841560515,0.009950248756218905,true,2.831358762,0.6218905472636815,false,0.367631792,0.004975124378109453,true,0.329302033
0.208955223880597,false,0.853640302,0.004975124378109453,true,2.735207062,0.4577114427860697,false,0.40887277,0.004975124378109453,true,0.342403822,0.13432835820895522,false,0.837157064,0.004975124378109453,true,2.869121146,0.03980099502487562,true,0.368118451,0.004975124378109453,true,0.342525562
0.6467661691542289,false,0.826639318,0.014925373134328358,true,2.723475981,0.4228855721393035,false,0.412531108,0.009950248756218905,true,0.334606431,0.5323383084577115,false,0.829349473,0.004975124378109453,true,2.823840882,0.09950248756218906,false,0.374240718,0.05472636815920398,false,0.328897108
0.263681592039801,false,0.866321441,0.004975124378109453,true,2.727864685,0.43781094527363185,false,0.418755504,0.004975124378109453,true,0.352121328,0.3333333333333333,false,0.826337276,0.004975124378109453,true,2.817717173,0.5970149253731343,false,0.378552439,0.014925373134328358,true,0.317248215
0.16417910447761194,false,0.825441851,0.004975124378109453,true,2.755880613,0.06467661691542288,false,0.407658531,0.029850746268656716,true,0.336445364,0.3034825870646766,false,0.854444498,0.004975124378109453,true,2.868569827,0.12437810945273632,false,0.377863683,0.06965174129353234,false,0.30885798
0.30845771144278605,false,0.850927572,0.004975124378109453,true,2.718954492,0.22388059701492538,false,0.410147669,0.004975124378109453,true,0.346887296,0.12935323383084577,false,0.853598631,0.004975124378109453,true,2.841687662,0.2736318407960199,false,0.365151588,0.004975124378109453,true,0.330006905
0.7661691542288557,false,0.838613118,0.004975124378109453,true,2.752217098,0.42786069651741293,false,0.403549107,0.024875621890547265,true,0.3491991,0.4577114427860697,false,0.887143387,0.004975124378109453,true,2.875302604,0.7810945273631841,false,0.369867128,0.03980099502487562,true,0.3447424
0.8656716417910447,false,0.842497205,0.004975124378109453,true,2.819104056,0.40298507462686567,false,0.405106684,0.004975124378109453,true,0.356001457,0.6716417910447762,false,0.831329308,0.009950248756218905,true,2.875595922,0.48756218905472637,false,0.378278989,0.009950248756218905,true,0.323994716
0.4577114427860697,false,0.847600062,0.004975124378109453,true,2.754089867,0.7164179104477612,false,0.408915224,0.004975124378109453,true,0.334242197,0.16417910447761194,false,0.848625307,0.004975124378109453,true,2.840070603,0.23880597014925373,false,0.365353138,0.004975124378109453,true,0.312129589
0.746268656716418,false,0.854107865,0.004975124378109453,true,2.750268729,0.42786069651741293,false,0.421903965,0.004975124378109453,true,0.341772095,0.40298507462686567,false,0.834958117,0.004975124378109453,true,2.835000862,0.48258706467661694,false,0.372835396,0.04975124378109453,true,0.335580798
0.23880597014925373,false,0.852067787,0.004975124378109453,true,2.730958642,0.03980099502487562,true,0.410521859,0.004975124378109453,true,0.34189076,0.11940298507462686,false,0.830769997,0.004975124378109453,true,2.820213284,0.04477611940298507,true,0.374808903,0.004975124378109453,true,0.341654249
0.29850746268656714,false,0.856866361,0.004975124378109453,true,2.721489335,0.25870646766169153,false,0.40566226,0.004975124378109453,true,0.343199039,0.17412935323383086,false,0.835904957,0.004975124378109453,true,2.808308699,0.15920398009950248,false,0.375615721,0.01990049751243781,true,0.327960702
0.22388059701492538,false,0.854737334,0.004975124378109453,true,2.735841686,0.9303482587064676,false,0.412758029,0.004975124378109453,true,0.351827954,0.7661691542288557,false,0.853227546,0.004975124378109453,true,2.891935544,0.13930348258706468,false,0.378923834,0.029850746268656716,true,0.315191852
0.04975124378109453,true,0.839738567,0.004975124378109453,true,2.746469368,0.014925373134328358,true,0.409791318,0.004975124378109453,true,0.337605327,0.19900497512437812,false,0.856478344,0.004975124378109453,true,2.893266213,0.09950248756218906,false,0.365914401,0.004975124378109453,true,0.324106248
0.34328358208955223,false,0.853543294,0.004975124378109453,true,2.731699654,0.20398009950248755,false,0.406310422,0.014925373134328358,true,0.337551259,0.24875621890547264,false,0.842948905,0.004975124378109453,true,2.822380889,0.3383084577114428,false,0.373629705,0.009950248756218905,true,0.342625429
0.4975124378109453,false,0.843769788,0.029850746268656716,true,2.789527271,0.6517412935323383,false,0.406936725,0.07462686567164178,false,0.354381199,0.8706467661691543,false,0.828154645,0.004975124378109453,true,2.835170586,0.1691542288557214,false,0.37687998,0.01990049751243781,true,0.32464193
0.24875621890547264,false,0.857292104,0.004975124378109453,true,2.72170234,0.7164179104477612,false,0.435926411,0.004975124378109453,true,0.340774878,0.4527363184079602,false,0.855004521,0.004975124378109453,true,2.843121447,0.48258706467661694,false,0.370280288,0.004975124378109453,true,0.312404955
0.19402985074626866,false,0.832236646,0.004975124378109453,true,2.738326611,0.21393034825870647,false,0.415348999,0.01990049751243781,true,0.342825663,0.32338308457711445,false,0.814865152,0.004975124378109453,true,2.820820506,0.8159203980099502,false,0.367690939,0.04477611940298507,true,0.329227831
0.34328358208955223,false,0.854697187,0.004975124378109453,true,2.71482379,0.12437810945273632,false,0.41922068,0.009950248756218905,true,0.33924962,0.2537313432835821,false,0.852418741,0.004975124378109453,true,2.80104742,0.44776119402985076,false,0.371163637,0.004975124378109453,true,0.346168283
0.5373134328358209,false,0.85435377,0.004975124378109453,true,2.746310752,0.3383084577114428,false,0.413686954,0.004975124378109453,true,0.354464704,0.373134328358209,false,0.842396916,0.004975124378109453,true,2.819258378,0.24378109452736318,false,0.368682647,0.004975124378109453,true,0.31959631
0.8606965174129353,false,0.82596941,0.004975124378109453,true,2.749497256,0.03980099502487562,true,0.410076289,0.009950248756218905,true,0.35549179,0.736318407960199,false,0.857895735,0.014925373134328358,true,2.765143909,0.01990049751243781,true,0.366441493,0.06965174129353234,false,0.32165161
0.2885572139303483,false,0.84755592,0.004975124378109453,true,2.769231514,0.6268656716417911,false,0.411244682,0.004975124378109453,true,0.341480059,0.3681592039800995,false,0.855598756,0.004975124378109453,true,2.815661864,0.29850746268656714,false,0.376604653,0.01990049751243781,true,0.340254488
0.19900497512437812,false,0.837893848,0.004975124378109453,true,2.756597825,0.48258706467661694,false,0.420742637,0.004975124378109453,true,0.339369039,0.373134328358209,false,0.828170496,0.004975124378109453,true,2.827976039,0.19402985074626866,false,0.373610806,0.014925373134328358,true,0.326346636
0.5621890547263682,false,0.839393752,0.004975124378109453,true,2.74451106,0.25870646766169153,false,0.404198261,0.014925373134328358,true,0.344494225,0.736318407960199,false,0.869347041,0.004975124378109453,true,2.894992209,0.6368159203980099,false,0.374720136,0.004975124378109453,true,0.310238533
0.835820895522388,false,0.852662228,0.004975124378109453,true,2.727443954,0.835820895522388,false,0.422408501,0.014925373134328358,true,0.348793553,0.6467661691542289,false,0.853393632,0.014925373134328358,true,2.838556558,0.3034825870646766,false,0.36498738,0.004975124378109453,true,0.336025892
0.263681592039801,false,0.855721965,0.004975124378109453,true,2.742436259,0.14925373134328357,false,0.418976693,0.014925373134328358,true,0.335839179,0.4577114427860697,false,0.847361567,0.004975124378109453,true,2.831383649,0.34328358208955223,false,0.378049791,0.004975124378109453,true,0.328146001
