H0+_2SMMD_p,H0+_2SMMD_rej,H0+_2SMMD_time,H0+_MMD_p,H0+_MMD_rej,H0+_MMD_time,H0+_NMMD_p,H0+_NMMD_rej,H0+_NMMD_time,H0+_CW_p,H0+_CW_rej,H0+_CW_time,H0+_CW-gen_p,H0+_CW-gen_rej,H0+_CW-gen_time,H0-_2SMMD_p,H0-_2SMMD_rej,H0-_2SMMD_time,H0-_MMD_p,H0-_MMD_rej,H0-_MMD_time,H0-_NMMD_p,H0-_NMMD_rej,H0-_NMMD_time,H0-_CW_p,H0-_CW_rej,H0-_CW_time,H0-_CW-gen_p,H0-_CW-gen_rej,H0-_CW-gen_time,H1_2SMMD_p,H1_2SMMD_rej,H1_2SMMD_time,H1_MMD_p,H1_MMD_rej,H1_MMD_time,H1_NMMD_p,H1_NMMD_rej,H1_NMMD_time,H1_CW_p,H1_CW_rej,H1_CW_time,H1_CW-gen_p,H1_CW-gen_rej,H1_CW-gen_time
0.472636815920398,false,0.468020916,0.0845771144278607,false,1.842069886,0.8159203980099502,false,0.319273839,0.11442786069651742,false,0.31712736,0.23692775868212188,false,0.000245744,0.8955223880597015,false,0.384254049,0.9203980099502488,false,1.823135158,0.4975124378109453,false,0.279346504,0.9203980099502488,false,0.303730347,0.18451952399298935,false,0.000239387,0.004975124378109453,true,0.383668042,0.004975124378109453,true,1.829848227,0.472636815920398,false,0.2673857,0.12437810945273632,false,0.286109325,0.018315638888734147,true,0.000223281
0.9402985074626866,false,0.427923891,0.8208955223880597,false,1.832956058,0.8507462686567164,false,0.310752791,0.6567164179104478,false,0.328953314,0.612626394184416,false,0.0002512,0.8507462686567164,false,0.389776292,0.6119402985074627,false,1.820422879,0.6218905472636815,false,0.287020119,0.01990049751243781,true,0.305623916,0.5272924240430485,false,0.000227639,0.014925373134328358,true,0.380751309,0.004975124378109453,true,1.826668307,0.3681592039800995,false,0.260002403,0.014925373134328358,true,0.287390884,0.001930454136227704,true,0.00022548
0.4527363184079602,false,0.427068962,0.11442786069651742,false,1.837827517,0.3383084577114428,false,0.322620109,0.08955223880597014,false,0.334236577,0.612626394184416,false,0.000238758,0.373134328358209,false,0.378117213,0.16417910447761194,false,1.820777584,0.34328358208955223,false,0.281506881,0.14427860696517414,false,0.298936622,0.29819727942988744,false,0.000217497,0.014925373134328358,true,0.382157352,0.004975124378109453,true,1.826383217,0.7114427860696517,false,0.260297541,0.01990049751243781,true,0.287495623,0.07730474044329974,false,0.000236949
0.9552238805970149,false,0.425598488,0.21890547263681592,false,1.836459771,0.3333333333333333,false,0.310448083,0.5472636815920398,false,0.327452933,0.612626394184416,false,0.000249357,0.9054726368159204,false,0.379155234,0.27860696517412936,false,1.820888168,0.4975124378109453,false,0.279663955,0.05472636815920398,false,0.294855699,0.23692775868212188,false,0.000233759,0.004975124378109453,true,0.382646437,0.004975124378109453,true,1.835570731,0.19402985074626866,false,0.271204657,0.029850746268656716,true,0.278440258,0.00790705405159342,true,0.000278711
0.8557213930348259,false,0.424515872,0.582089552238806,false,1.835904054,0.11940298507462686,false,0.304135582,0.9552238805970149,false,0.334573278,0.07730474044329974,false,0.000236515,0.5870646766169154,false,0.381507312,0.8009950248756219,false,1.819456611,0.09950248756218906,false,0.281788846,0.8557213930348259,false,0.298209127,0.29819727942988744,false,0.000231628,0.004975124378109453,true,0.39629186,0.004975124378109453,true,1.827683139,0.029850746268656716,true,0.271049878,0.10945273631840796,false,0.279140825,0.3678794411714424,false,0.000214396
0.30845771144278605,false,0.422408554,0.24875621890547264,false,1.834407161,0.12935323383084577,false,0.317614159,0.8159203980099502,false,0.317704959,0.44485806622294116,false,0.000245606,0.7512437810945274,false,0.384214373,0.21890547263681592,false,1.820177959,0.5522388059701493,false,0.282334863,0.472636815920398,false,0.303359342,0.612626394184416,false,0.00023917,0.004975124378109453,true,0.386594024,0.004975124378109453,true,1.828106266,0.44776119402985076,false,0.263314602,0.024875621890547265,true,0.287297316,0.027051846866350378,true,0.000230957
0.40298507462686567,false,0.431286507,0.19402985074626866,false,1.834677806,0.9253731343283582,false,0.319399424,0.736318407960199,false,0.317727177,0.29819727942988744,false,0.000248875,0.31840796019900497,false,0.389426961,0.208955223880597,false,1.824128013,0.8706467661691543,false,0.289498193,0.3482587064676617,false,0.306756072,0.7788007830714048,false,0.000219452,0.004975124378109453,true,0.381126347,0.004975124378109453,true,1.829077571,0.2537313432835821,false,0.259752887,0.004975124378109453,true,0.288629295,0.697676326071031,false,0.000237652
0.9850746268656716,false,0.429582852,0.5920398009950248,false,1.886514119,0.417910447761194,false,0.309170703,0.7014925373134329,false,0.328495205,0.29819727942988744,false,0.000250242,0.8905472636815921,false,0.378177036,0.3781094527363184,false,1.821055657,0.3880597014925373,false,0.283497337,0.22388059701492538,false,0.302090217,0.44485806622294116,false,0.000216351,0.009950248756218905,true,0.38199163,0.004975124378109453,true,1.827242795,0.014925373134328358,true,0.260192797,0.004975124378109453,true,0.287995432,0.14085842092104497,false,0.000230439
0.35323383084577115,false,0.427831813,0.07960199004975124,false,1.835738221,0.7810945273631841,false,0.309819011,0.0945273631840796,false,0.327229333,0.3678794411714424,false,0.000240358,0.21393034825870647,false,0.379112868,0.11940298507462686,false,1.836828156,0.9054726368159204,false,0.284477278,0.12437810945273632,false,0.299392253,0.29819727942988744,false,0.000238891,0.014925373134328358,true,0.382507198,0.004975124378109453,true,1.825650276,0.3781094527363184,false,0.268795131,0.004975124378109453,true,0.278860929,0.44485806622294116,false,0.000234475
0.9552238805970149,false,0.424943195,0.6019900497512438,false,1.836346838,0.208955223880597,false,0.311927187,0.527363184079602,false,0.328864626,0.07730474044329974,false,0.000235256,0.8855721393034826,false,0.380185023,0.4577114427860697,false,1.853346151,0.17412935323383086,false,0.280256953,0.40298507462686567,false,0.296464789,0.29819727942988744,false,0.000236717,0.04975124378109453,true,0.382657455,0.004975124378109453,true,1.837114108,0.7313432835820896,false,0.276010456,0.24378109452736318,false,0.277512018,0.5272924240430485,false,0.000278483
0.6915422885572139,false,0.45471386,0.900497512437811,false,1.885808173,0.14925373134328357,false,0.336346512,0.5870646766169154,false,0.317995101,0.9607894391523232,false,0.000268239,0.472636815920398,false,0.382620159,0.9601990049751243,false,1.820090922,0.05970149253731343,false,0.282806791,0.8557213930348259,false,0.301713444,0.9607894391523232,false,0.000230396,0.004975124378109453,true,0.383607429,0.004975124378109453,true,1.827014302,0.07462686567164178,false,0.268603709,0.009950248756218905,true,0.278649932,0.44485806622294116,false,0.000221962
0.9253731343283582,false,0.431085667,0.582089552238806,false,1.835678323,0.24875621890547264,false,0.319377407,0.472636815920398,false,0.317705557,0.29819727942988744,false,0.000269285,0.5074626865671642,false,0.384454816,0.6368159203980099,false,1.823470696,0.21890547263681592,false,0.279394469,0.7213930348258707,false,0.303317458,0.23692775868212188,false,0.000242177,0.009950248756218905,true,0.390924855,0.004975124378109453,true,1.832296054,0.06467661691542288,false,0.269383897,0.029850746268656716,true,0.286033083,0.697676326071031,false,0.000226972
0.208955223880597,false,0.429174275,0.024875621890547265,true,1.83604982,0.5422885572139303,false,0.309284024,0.31343283582089554,false,0.32764996,0.5272924240430485,false,0.00024521,0.10945273631840796,false,0.389477729,0.03980099502487562,true,1.849102309,0.5373134328358209,false,0.292030752,0.5572139303482587,false,0.309321668,0.23692775868212188,false,0.000224727,0.004975124378109453,true,0.384150986,0.004975124378109453,true,1.823900007,0.17412935323383086,false,0.267991634,0.07462686567164178,false,0.286355089,0.23692775868212188,false,0.0002267
0.6766169154228856,false,0.426038827,0.5174129353233831,false,1.886336166,0.15422885572139303,false,0.310461429,0.009950248756218905,true,0.327312914,0.44485806622294116,false,0.000258356,0.5870646766169154,false,0.377821808,0.6467661691542289,false,1.825405097,0.3383084577114428,false,0.284761366,0.48756218905472637,false,0.306548853,0.44485806622294116,false,0.000274939,0.004975124378109453,true,0.381272066,0.004975124378109453,true,1.827484776,0.21393034825870647,false,0.262440246,0.004975124378109453,true,0.287019927,0.012155178329914914,true,0.000223555
0.3681592039800995,false,0.423034821,0.6318407960199005,false,1.832481782,0.417910447761194,false,0.317437683,0.14925373134328357,false,0.317269421,0.29819727942988744,false,0.000248075,0.3383084577114428,false,0.402355993,0.9203980099502488,false,1.82067141,0.29850746268656714,false,0.285555694,0.5124378109452736,false,0.301923578,0.23692775868212188,false,0.00023135,0.004975124378109453,true,0.381586672,0.004975124378109453,true,1.841172392,0.21393034825870647,false,0.266652359,0.009950248756218905,true,0.28875928,0.5272924240430485,false,0.000258693
0.1890547263681592,false,0.43181164,0.14427860696517414,false,1.834808866,0.17412935323383086,false,0.321415126,0.4427860696517413,false,0.316429651,0.23692775868212188,false,0.000242625,0.21890547263681592,false,0.379599661,0.25870646766169153,false,1.821188917,0.09950248756218906,false,0.280701014,0.5472636815920398,false,0.29908437,0.05557621261148304,false,0.000251022,0.004975124378109453,true,0.385057647,0.004975124378109453,true,1.830271929,0.38308457711442784,false,0.261977053,0.004975124378109453,true,0.288314012,0.07730474044329974,false,0.000223441
0.47761194029850745,false,0.428965615,0.7611940298507462,false,1.834434388,0.472636815920398,false,0.309714929,0.8855721393034826,false,0.340450836,0.027051846866350378,true,0.00033131,0.11940298507462686,false,0.382262998,0.9203980099502488,false,1.82033037,0.5472636815920398,false,0.285624045,0.30845771144278605,false,0.303051763,0.07730474044329974,false,0.000249003,0.03482587064676617,true,0.384104724,0.004975124378109453,true,1.831044766,0.08955223880597014,false,0.260865483,0.03980099502487562,true,0.289409075,0.697676326071031,false,0.000228332
0.22885572139303484,false,0.425533058,0.13432835820895522,false,1.833356559,0.8557213930348259,false,0.317691973,0.06965174129353234,false,0.31850899,0.10539922456186433,false,0.000239773,0.06467661691542288,false,0.387538581,0.03482587064676617,true,1.821156118,0.5870646766169154,false,0.28294378,0.05970149253731343,false,0.303479396,0.018315638888734147,true,0.000239357,0.004975124378109453,true,0.381971725,0.004975124378109453,true,1.827883074,0.10945273631840796,false,0.260011194,0.004975124378109453,true,0.289520077,0.039163895098987045,true,0.000225133
0.945273631840796,false,0.484076581,0.1890547263681592,false,1.830965655,0.8208955223880597,false,0.319174075,0.4527363184079602,false,0.317966167,0.612626394184416,false,0.000258716,0.9154228855721394,false,0.385603124,0.12437810945273632,false,1.82445919,0.7860696517412935,false,0.282225968,0.03980099502487562,true,0.306699724,0.612626394184416,false,0.000238863,0.004975124378109453,true,0.382273703,0.004975124378109453,true,1.828914733,0.11442786069651742,false,0.260195542,0.004975124378109453,true,0.28986553,0.10539922456186433,false,0.000226255
0.8507462686567164,false,0.429936122,0.22885572139303484,false,1.836231296,0.8955223880597015,false,0.312633885,0.681592039800995,false,0.327383712,0.29819727942988744,false,0.000249303,0.6716417910447762,false,0.392008005,0.5124378109452736,false,1.822342573,0.5671641791044776,false,0.293590337,0.4079601990049751,false,0.294112438,0.5272924240430485,false,0.000246643,0.004975124378109453,true,0.382686491,0.004975124378109453,true,1.827747898,0.5970149253731343,false,0.259473897,0.004975124378109453,true,0.289061195,0.29819727942988744,false,0.000216213
0.8905472636815921,false,0.426540483,0.20398009950248755,false,1.832868254,0.9552238805970149,false,0.316986621,0.48258706467661694,false,0.318312906,0.018315638888734147,true,0.000239003,0.44776119402985076,false,0.392672764,0.263681592039801,false,1.82101414,0.7761194029850746,false,0.286343283,0.4228855721393035,false,0.307047616,0.10539922456186433,false,0.000221014,0.024875621890547265,true,0.38254029,0.004975124378109453,true,1.828314388,0.5771144278606966,false,0.259613009,0.009950248756218905,true,0.288565057,0.697676326071031,false,0.000220369
1.0,false,0.435810412,0.7910447761194029,false,1.83495946,0.5373134328358209,false,0.31926467,0.3383084577114428,false,0.317993709,0.3678794411714424,false,0.000257983,0.9154228855721394,false,0.378449662,0.7661691542288557,false,1.819652953,0.6417910447761194,false,0.283164386,0.2537313432835821,false,0.302398164,0.7788007830714048,false,0.000215339,0.004975124378109453,true,0.38201952,0.004975124378109453,true,1.826268983,0.527363184079602,false,0.260493674,0.004975124378109453,true,0.28996274,0.5272924240430485,false,0.000221917
0.8855721393034826,false,0.43036923,0.8109452736318408,false,1.886657329,0.36318407960199006,false,0.310775763,0.5920398009950248,false,0.327327062,0.23692775868212188,false,0.000250158,0.7263681592039801,false,0.379014557,0.8557213930348259,false,1.821001559,0.5472636815920398,false,0.281230313,0.9552238805970149,false,0.297795982,0.14085842092104506,false,0.00023167,0.004975124378109453,true,0.38173757,0.004975124378109453,true,1.828203897,0.04477611940298507,true,0.259337184,0.004975124378109453,true,0.289806775,0.14085842092104506,false,0.000226233
0.7562189054726368,false,0.459949329,0.024875621890547265,true,1.833260823,0.5223880597014925,false,0.33417973,0.03980099502487562,true,0.319001076,0.3678794411714424,false,0.000264731,0.7761194029850746,false,0.37966236,0.39303482587064675,false,1.820703644,0.27860696517412936,false,0.280767524,0.43781094527363185,false,0.296091464,0.3678794411714424,false,0.000228936,0.004975124378109453,true,0.381832199,0.004975124378109453,true,1.823524802,0.29850746268656714,false,0.257626173,0.004975124378109453,true,0.288935937,0.697676326071031,false,0.000212604
0.39303482587064675,false,0.432913076,0.004975124378109453,true,1.888104853,0.9253731343283582,false,0.308553572,0.2537313432835821,false,0.328796644,0.14085842092104506,false,0.000247503,0.5323383084577115,false,0.381660285,0.009950248756218905,true,1.8228533,0.6865671641791045,false,0.285703274,0.009950248756218905,true,0.298394119,0.027051846866350378,true,0.00024052,0.004975124378109453,true,0.381571652,0.004975124378109453,true,1.825371907,0.14925373134328357,false,0.259776208,0.004975124378109453,true,0.288320706,0.14085842092104506,false,0.000219884
0.9353233830845771,false,0.427871628,0.8507462686567164,false,1.836229855,0.7114427860696517,false,0.311825644,0.4079601990049751,false,0.33005149,0.10539922456186433,false,0.000238086,0.7263681592039801,false,0.383435713,0.5671641791044776,false,1.823889555,0.39303482587064675,false,0.283374491,0.12935323383084577,false,0.30088293,0.9607894391523232,false,0.000235472,0.004975124378109453,true,0.381901292,0.004975124378109453,true,1.841383998,0.1791044776119403,false,0.275470393,0.24875621890547264,false,0.293056657,0.10539922456186429,false,0.000228458
0.7562189054726368,false,0.423697317,0.36318407960199006,false,1.832654383,0.1044776119402985,false,0.319281242,0.46766169154228854,false,0.317851529,0.07730474044329974,false,0.000263338,0.5024875621890548,false,0.384806909,0.582089552238806,false,1.82219754,0.04477611940298507,true,0.283553935,0.5074626865671642,false,0.304032651,0.012155178329914914,true,0.000236522,0.009950248756218905,true,0.381295697,0.004975124378109453,true,1.826470677,0.1044776119402985,false,0.263139892,0.004975124378109453,true,0.288440746,0.44485806622294116,false,0.000226994
0.4079601990049751,false,0.430387484,0.6915422885572139,false,1.835681161,0.8905472636815921,false,0.311249349,0.6467661691542289,false,0.327456762,0.18451952399298935,false,0.000254219,0.34328358208955223,false,0.390043332,0.23880597014925373,false,1.820676776,0.14427860696517414,false,0.284539662,0.6865671641791045,false,0.305464944,0.5272924240430485,false,0.000237126,0.004975124378109453,true,0.381303533,0.004975124378109453,true,1.826290739,0.3582089552238806,false,0.267692579,0.009950248756218905,true,0.286504992,0.3678794411714424,false,0.000228927
1.0,false,0.426179996,0.835820895522388,false,1.83457277,0.1791044776119403,false,0.317352121,0.24378109452736318,false,0.317797036,0.44485806622294116,false,0.000246524,0.9800995024875622,false,0.391712409,0.8059701492537313,false,1.820726363,0.30845771144278605,false,0.294638408,0.8407960199004975,false,0.293272171,0.5272924240430485,false,0.000230392,0.009950248756218905,true,0.380874041,0.004975124378109453,true,1.825704936,0.029850746268656716,true,0.268868925,0.004975124378109453,true,0.279067877,0.039163895098987045,true,0.000225798
0.5621890547263682,false,0.431354802,0.9701492537313433,false,1.892066516,0.7064676616915423,false,0.337128126,0.472636815920398,false,0.327802053,0.29819727942988744,false,0.000252994,0.7213930348258707,false,0.393296129,0.5771144278606966,false,1.821227014,0.2885572139303483,false,0.29071114,0.7810945273631841,false,0.308533796,0.18451952399298935,false,0.000226061,0.004975124378109453,true,0.386676593,0.004975124378109453,true,1.826843923,0.1890547263681592,false,0.271214589,0.01990049751243781,true,0.278001209,0.612626394184416,false,0.000227403
0.5621890547263682,false,0.429424594,0.7064676616915423,false,1.832417963,0.8855721393034826,false,0.318635251,0.5572139303482587,false,0.318083911,0.29819727942988744,false,0.000252626,0.2736318407960199,false,0.378181244,0.6517412935323383,false,1.821076146,0.6965174129353234,false,0.286123506,0.15422885572139303,false,0.307255594,0.44485806622294116,false,0.000223228,0.009950248756218905,true,0.384079005,0.004975124378109453,true,1.831162057,0.8059701492537313,false,0.27340594,0.004975124378109453,true,0.277053407,0.039163895098987045,true,0.000229652
0.2935323383084577,false,0.432260015,0.2736318407960199,false,1.871296688,0.38308457711442784,false,0.309151154,0.1890547263681592,false,0.328254051,0.039163895098987045,true,0.000252572,0.3582089552238806,false,0.37920426,0.2935323383084577,false,1.82098551,0.582089552238806,false,0.284155539,0.09950248756218906,false,0.303973059,0.29819727942988744,false,0.000215704,0.004975124378109453,true,0.405668273,0.004975124378109453,true,1.833271109,0.3482587064676617,false,0.272979003,0.004975124378109453,true,0.279879108,0.23692775868212188,false,0.000267266
0.7910447761194029,false,0.427040675,0.5323383084577115,false,1.834868149,0.9353233830845771,false,0.316872224,0.7263681592039801,false,0.31763973,0.14085842092104506,false,0.000248545,0.835820895522388,false,0.379033449,0.08955223880597014,false,1.820287809,0.9502487562189055,false,0.282831959,0.736318407960199,false,0.301569032,0.14085842092104506,false,0.000221176,0.004975124378109453,true,0.383243261,0.004975124378109453,true,1.832114449,0.1044776119402985,false,0.264097333,0.014925373134328358,true,0.288738805,0.14085842092104506,false,0.000227478
0.9253731343283582,false,0.432688517,0.8109452736318408,false,1.89708383,0.04975124378109453,true,0.310077351,0.6616915422885572,false,0.327479523,0.612626394184416,false,0.000252544,0.8407960199004975,false,0.378873009,0.3482587064676617,false,1.820305906,0.15422885572139303,false,0.281037952,0.48258706467661694,false,0.298797419,0.07730474044329974,false,0.000246479,0.004975124378109453,true,0.382740224,0.004975124378109453,true,1.881820669,0.03482587064676617,true,0.261351912,0.01990049751243781,true,0.289508967,0.10539922456186433,false,0.000240857
