inv_disc_2SMMD_p,inv_disc_2SMMD_rej,inv_disc_2SMMD_time,inv_disc_MMD_p,inv_disc_MMD_rej,inv_disc_MMD_time,inv_disc_NMMD_p,inv_disc_NMMD_rej,inv_disc_NMMD_time,inv_disc_CW_p,inv_disc_CW_rej,inv_disc_CW_time,inv_cont_2SMMD_p,inv_cont_2SMMD_rej,inv_cont_2SMMD_time,inv_cont_MMD_p,inv_cont_MMD_rej,inv_cont_MMD_time,inv_cont_NMMD_p,inv_cont_NMMD_rej,inv_cont_NMMD_time,inv_cont_CW_p,inv_cont_CW_rej,inv_cont_CW_time
1.0,false,0.389355091,0.0845771144278607,false,1.676437189,0.26865671641791045,false,0.277561163,0.06467661691542288,false,0.318681849,0.7562189054726368,false,0.410146573,0.22388059701492538,false,1.65338793,0.14925373134328357,false,0.24639801,0.05472636815920398,false,0.298379139
0.8258706467661692,false,0.385398585,0.12437810945273632,false,1.669049677,0.48258706467661694,false,0.265782067,0.03980099502487562,true,0.306074114,0.9950248756218906,false,0.39629121,0.24378109452736318,false,1.797160413,0.8208955223880597,false,0.259065298,0.35323383084577115,false,0.29482709
0.5671641791044776,false,0.395557941,0.5870646766169154,false,1.667384285,0.3034825870646766,false,0.253977591,0.3681592039800995,false,0.31624155,0.7611940298507462,false,0.355792851,0.5920398009950248,false,1.697725294,0.8855721393034826,false,0.229604966,0.46766169154228854,false,0.303455131
0.8656716417910447,false,0.390489347,0.7263681592039801,false,1.67015988,0.3283582089552239,false,0.2570408,0.7512437810945274,false,0.317179491,0.7860696517412935,false,0.401063558,1.0,false,1.753540241,0.13930348258706468,false,0.254707559,0.21890547263681592,false,0.281095638
0.527363184079602,false,0.386578999,0.21890547263681592,false,1.672406474,0.7064676616915423,false,0.258035105,0.22885572139303484,false,0.299392934,0.48258706467661694,false,0.418379504,0.7064676616915423,false,1.661373522,0.5223880597014925,false,0.247002624,0.42786069651741293,false,0.286509222
0.9651741293532339,false,0.395562008,0.9850746268656716,false,1.722554431,0.8009950248756219,false,0.253720151,0.472636815920398,false,0.316187985,1.0,false,0.430155136,0.4129353233830846,false,1.734519356,0.7213930348258707,false,0.246676701,0.5771144278606966,false,0.30236
0.9701492537313433,false,0.389807707,0.25870646766169153,false,1.669624834,0.3333333333333333,false,0.255072956,0.24875621890547264,false,0.316782141,0.13432835820895522,false,0.409981346,0.47761194029850745,false,1.653772646,0.11442786069651742,false,0.244590506,0.22885572139303484,false,0.296715526
0.4577114427860697,false,0.386744531,0.6119402985074627,false,1.670453101,0.44776119402985076,false,0.25863352,0.8208955223880597,false,0.305096581,0.9900497512437811,false,0.395474554,0.6766169154228856,false,1.728167155,0.5870646766169154,false,0.228459207,0.8407960199004975,false,0.291621777
0.8308457711442786,false,0.395260242,0.845771144278607,false,1.703155827,0.9950248756218906,false,0.274019276,0.42786069651741293,false,0.316743888,0.5572139303482587,false,0.356117115,0.5572139303482587,false,1.69846095,0.9154228855721394,false,0.229812769,0.9104477611940298,false,0.304857865
1.0,false,0.389515553,0.24378109452736318,false,1.670722645,0.22885572139303484,false,0.256655058,0.7014925373134329,false,0.318868016,0.7263681592039801,false,0.392470755,0.8855721393034826,false,1.77279897,0.582089552238806,false,0.23331955,0.5074626865671642,false,0.304117802
0.7562189054726368,false,0.385354093,0.9800995024875622,false,1.668316181,0.12437810945273632,false,0.266653052,0.48756218905472637,false,0.301819434,0.6567164179104478,false,0.416906423,0.7263681592039801,false,1.688809981,0.29850746268656714,false,0.271650232,0.13432835820895522,false,0.296689451
0.5174129353233831,false,0.39531768,0.208955223880597,false,1.670290527,0.19900497512437812,false,0.255439778,0.024875621890547265,true,0.312178337,0.8059701492537313,false,0.430444171,0.5174129353233831,false,1.711042115,0.32338308457711445,false,0.246449866,0.208955223880597,false,0.301366688
0.7313432835820896,false,0.391900196,0.009950248756218905,true,1.671924707,0.05472636815920398,false,0.259010885,0.009950248756218905,true,0.307158075,0.4925373134328358,false,0.416488937,0.004975124378109453,true,1.649344075,0.04477611940298507,true,0.24656093,0.01990049751243781,true,0.301325005
0.8507462686567164,false,0.397837065,0.6169154228855721,false,1.674323613,0.17412935323383086,false,0.255184344,0.5771144278606966,false,0.31210665,0.8905472636815921,false,0.408945467,0.7810945273631841,false,1.706670952,0.9253731343283582,false,0.247793604,0.6019900497512438,false,0.297234016
0.900497512437811,false,0.392976646,0.5323383084577115,false,1.676846697,0.5771144278606966,false,0.259000256,0.7263681592039801,false,0.30836448,0.3283582089552239,false,0.392091648,0.7412935323383084,false,1.686084363,0.8507462686567164,false,0.228737992,0.8009950248756219,false,0.307030974
0.373134328358209,false,0.386821119,0.12935323383084577,false,1.678019916,0.004975124378109453,true,0.290574287,0.0945273631840796,false,0.319220335,0.8756218905472637,false,0.402732753,0.27860696517412936,false,1.847185285,0.24875621890547264,false,0.230589065,0.20398009950248755,false,0.303724764
0.7313432835820896,false,0.403387193,0.681592039800995,false,1.677429294,0.9751243781094527,false,0.26004305,0.5174129353233831,false,0.318776203,1.0,false,0.401556119,0.6766169154228856,false,1.679597396,0.44776119402985076,false,0.25271549,0.8258706467661692,false,0.281388264
0.4129353233830846,false,0.38903689,0.09950248756218906,false,1.669483476,0.14427860696517414,false,0.267750724,0.25870646766169153,false,0.324015738,0.5074626865671642,false,0.467359837,0.5223880597014925,false,1.669032046,0.3482587064676617,false,0.247675929,0.38308457711442784,false,0.281713043
0.9203980099502488,false,0.427630772,0.7661691542288557,false,1.674054422,0.7114427860696517,false,0.258072938,0.9701492537313433,false,0.318487304,0.7761194029850746,false,0.430732531,0.736318407960199,false,1.652021737,0.7014925373134329,false,0.246449349,0.25870646766169153,false,0.339284635
0.22885572139303484,false,0.389576916,0.0945273631840796,false,1.67188413,0.07462686567164178,false,0.282786834,0.04975124378109453,true,0.337886683,0.29850746268656714,false,0.460446669,0.12437810945273632,false,1.677512943,0.263681592039801,false,0.24641593,0.05970149253731343,false,0.299611277
0.9900497512437811,false,0.416395533,0.16417910447761194,false,1.671969827,0.5174129353233831,false,0.257374351,0.1691542288557214,false,0.319462294,0.9154228855721394,false,0.404907086,0.8258706467661692,false,1.663424674,0.21890547263681592,false,0.259379149,0.14925373134328357,false,0.348366194
0.8308457711442786,false,0.389999934,0.7114427860696517,false,1.670413902,0.10945273631840796,false,0.268515917,0.2835820895522388,false,0.319504201,0.48258706467661694,false,0.396263351,0.5024875621890548,false,1.711531124,0.029850746268656716,true,0.241859991,0.6865671641791045,false,0.295694558
0.7412935323383084,false,0.444251919,0.7014925373134329,false,1.727248538,0.2835820895522388,false,0.258203767,0.5970149253731343,false,0.318230878,0.9601990049751243,false,0.35475098,0.7761194029850746,false,1.740833107,0.7960199004975125,false,0.230185011,0.6766169154228856,false,0.302732129
0.5920398009950248,false,0.390494257,0.4427860696517413,false,1.687881947,0.7064676616915423,false,0.284542329,0.417910447761194,false,0.343164821,0.8407960199004975,false,0.395585542,0.4129353233830846,false,1.687265619,0.8009950248756219,false,0.230450526,0.27860696517412936,false,0.301128292
0.9800995024875622,false,0.438118173,0.8756218905472637,false,1.675592217,0.7412935323383084,false,0.257890448,0.7263681592039801,false,0.319719793,0.9950248756218906,false,0.409155102,0.9601990049751243,false,1.795123454,0.9402985074626866,false,0.26718185,0.8407960199004975,false,0.282220009
0.9502487562189055,false,0.389210762,0.0945273631840796,false,1.702085331,0.5422885572139303,false,0.307597073,0.1791044776119403,false,0.342483096,0.5970149253731343,false,0.422827364,0.6268656716417911,false,1.659004105,0.7512437810945274,false,0.247624037,0.12935323383084577,false,0.283235738
0.9751243781094527,false,0.395382853,0.6069651741293532,false,1.699302424,0.009950248756218905,true,0.258391817,0.3333333333333333,false,0.319247843,0.8905472636815921,false,0.432044042,0.7313432835820896,false,1.688936807,0.13432835820895522,false,0.248884334,0.6119402985074627,false,0.300999935
0.7562189054726368,false,0.388398206,0.06965174129353234,false,1.691807321,0.0945273631840796,false,0.274217096,0.3880597014925373,false,0.338626274,0.7164179104477612,false,0.421509101,0.4975124378109453,false,1.650579516,0.3283582089552239,false,0.250167617,0.34328358208955223,false,0.301846543
0.6467661691542289,false,0.404100376,0.9203980099502488,false,1.673792341,1.0,false,0.260463248,0.7611940298507462,false,0.309979782,0.9900497512437811,false,0.405239475,0.527363184079602,false,1.681386583,0.47761194029850745,false,0.246805974,0.4975124378109453,false,0.298548985
0.5373134328358209,false,0.400050368,0.07462686567164178,false,1.686526474,0.03980099502487562,true,0.256350685,0.04477611940298507,true,0.312850565,0.5572139303482587,false,0.394982279,0.0845771144278607,false,1.681859507,0.23383084577114427,false,0.229271791,0.34328358208955223,false,0.294743069
0.9850746268656716,false,0.391821012,0.8706467661691543,false,1.674232754,0.8606965174129353,false,0.261740307,0.7910447761194029,false,0.319602021,0.8805970149253731,false,0.354262906,0.900497512437811,false,1.789777933,0.6069651741293532,false,0.229951239,0.6965174129353234,false,0.30441178
0.9800995024875622,false,0.413085723,0.8159203980099502,false,1.738238965,0.9552238805970149,false,0.269721702,0.5124378109452736,false,0.321091708,0.9701492537313433,false,0.390495285,0.48258706467661694,false,1.680844422,0.1044776119402985,false,0.220371621,0.31343283582089554,false,0.302587092
0.8805970149253731,false,0.389568125,0.3880597014925373,false,1.671319316,0.9203980099502488,false,0.268122933,0.1791044776119403,false,0.306673367,0.5522388059701493,false,0.400811578,0.4228855721393035,false,1.793676698,0.6368159203980099,false,0.261411544,0.1890547263681592,false,0.319851684
0.8606965174129353,false,0.394463936,0.8109452736318408,false,1.732021764,0.43283582089552236,false,0.25942894,0.736318407960199,false,0.304295451,0.900497512437811,false,0.429588026,0.23383084577114427,false,1.669125093,0.6467661691542289,false,0.251316735,0.46766169154228854,false,0.285317449
0.5472636815920398,false,0.400508615,0.9850746268656716,false,1.675634765,0.4427860696517413,false,0.255770771,0.19900497512437812,false,0.3179942,0.47761194029850745,false,0.425474205,0.9054726368159204,false,1.702953283,0.7263681592039801,false,0.249562697,0.9203980099502488,false,0.286650968
0.8308457711442786,false,0.392539813,0.9651741293532339,false,1.781164286,0.3034825870646766,false,0.262317324,0.4228855721393035,false,0.306669657,0.9950248756218906,false,0.431971796,0.8955223880597015,false,1.651009293,0.6965174129353234,false,0.247207489,0.6567164179104478,false,0.30393
0.6417910447761194,false,0.398762417,0.13432835820895522,false,1.673301925,0.9751243781094527,false,0.257508093,0.2736318407960199,false,0.320165741,1.0,false,0.418926199,0.5671641791044776,false,1.69594985,0.746268656716418,false,0.246036215,0.48756218905472637,false,0.303313442
0.9900497512437811,false,0.388241389,0.25870646766169153,false,1.67351222,0.36318407960199006,false,0.256238374,0.6268656716417911,false,0.31832702,0.5671641791044776,false,0.410640834,0.527363184079602,false,1.66096552,0.04975124378109453,true,0.246773349,0.3582089552238806,false,0.30142778
0.7910447761194029,false,0.392821166,0.48258706467661694,false,1.695773616,0.572139303482587,false,0.267548018,0.7661691542288557,false,0.307732442,0.7810945273631841,false,0.401216675,0.4228855721393035,false,1.75939812,0.8159203980099502,false,0.247171514,0.4527363184079602,false,0.297113797
0.572139303482587,false,0.398999945,0.6567164179104478,false,1.785899336,0.27860696517412936,false,0.257718915,0.7562189054726368,false,0.319573926,0.9950248756218906,false,0.393559607,0.6766169154228856,false,1.709146633,0.835820895522388,false,0.229333694,0.7213930348258707,false,0.294085346
0.5771144278606966,false,0.388896622,0.9601990049751243,false,1.670935928,0.01990049751243781,true,0.256832384,0.15920398009950248,false,0.316906646,0.8706467661691543,false,0.372489968,1.0,false,1.708379134,0.582089552238806,false,0.229716036,0.2537313432835821,false,0.305534121
0.9154228855721394,false,0.431822614,0.8308457711442786,false,1.687639324,0.9900497512437811,false,0.261322801,0.8855721393034826,false,0.30759613,0.9552238805970149,false,0.38836639,0.7512437810945274,false,1.696508734,0.05970149253731343,false,0.229916908,0.9154228855721394,false,0.303697646
0.9850746268656716,false,0.398479498,0.6417910447761194,false,1.672747393,0.23880597014925373,false,0.258684346,0.4079601990049751,false,0.341165665,0.4228855721393035,false,0.436042477,0.06965174129353234,false,1.683861702,0.03482587064676617,true,0.230614609,0.4925373134328358,false,0.305064806
0.8955223880597015,false,0.419118592,0.263681592039801,false,1.674667085,0.20398009950248755,false,0.25628712,0.5422885572139303,false,0.313215035,0.7512437810945274,false,0.408297706,0.208955223880597,false,1.674975763,0.6616915422885572,false,0.253829215,0.48756218905472637,false,0.30343438
0.8557213930348259,false,0.392254857,0.9950248756218906,false,1.671881706,0.681592039800995,false,0.268982866,0.7611940298507462,false,0.345435391,0.6666666666666666,false,0.460551164,1.0,false,1.727182289,0.7263681592039801,false,0.262413348,0.5373134328358209,false,0.282171058
0.43781094527363185,false,0.43541737,0.07462686567164178,false,1.848858766,0.18407960199004975,false,0.259942037,0.03980099502487562,true,0.317348667,0.43283582089552236,false,0.424871998,0.2835820895522388,false,1.754847066,0.5970149253731343,false,0.277520986,0.08955223880597014,false,0.315506704
0.6616915422885572,false,0.39989515,0.8407960199004975,false,1.672146411,0.19900497512437812,false,0.279790568,0.2736318407960199,false,0.378296696,0.36318407960199006,false,0.431720606,0.8855721393034826,false,1.652285001,0.263681592039801,false,0.247434789,0.8208955223880597,false,0.286274855
0.9651741293532339,false,0.391227494,0.8507462686567164,false,1.673598264,0.8706467661691543,false,0.257213489,0.3383084577114428,false,0.317804144,0.9601990049751243,false,0.433957599,0.417910447761194,false,1.648158788,0.3880597014925373,false,0.283890418,0.5572139303482587,false,0.311442246
0.9900497512437811,false,0.392647635,0.845771144278607,false,1.706964361,0.6417910447761194,false,0.296275549,0.3582089552238806,false,0.311325307,0.7611940298507462,false,0.415743396,0.2835820895522388,false,1.649902512,0.8159203980099502,false,0.246243502,0.42786069651741293,false,0.300460561
0.3880597014925373,false,0.397605166,0.06467661691542288,false,1.67371186,0.04477611940298507,true,0.259317246,0.009950248756218905,true,0.307908195,0.17412935323383086,false,0.409822265,0.07462686567164178,false,1.698839708,0.014925373134328358,true,0.286239737,0.004975124378109453,true,0.33996722
0.5920398009950248,false,0.400690047,0.9502487562189055,false,1.72990076,0.9601990049751243,false,0.257770381,0.9950248756218906,false,0.320183006,0.835820895522388,false,0.433150903,0.6766169154228856,false,1.667172845,0.8109452736318408,false,0.247078662,1.0,false,0.299837209
0.5472636815920398,false,0.390244571,0.7412935323383084,false,1.671361035,0.029850746268656716,true,0.255866714,0.24875621890547264,false,0.318995066,0.9751243781094527,false,0.397520406,0.6666666666666666,false,1.694568466,0.5323383084577115,false,0.22629428,0.09950248756218906,false,0.311944731
0.9651741293532339,false,0.392239001,0.8059701492537313,false,1.708156774,0.5572139303482587,false,0.269392241,0.6965174129353234,false,0.306923829,0.9651741293532339,false,0.391509639,0.5223880597014925,false,1.793148362,0.5771144278606966,false,0.229159362,0.9104477611940298,false,0.307460857
0.8905472636815921,false,0.394897385,0.31343283582089554,false,1.712847755,0.1691542288557214,false,0.283093498,0.06467661691542288,false,0.308666831,0.5920398009950248,false,0.385663252,0.17412935323383086,false,1.764062987,0.24378109452736318,false,0.229481087,0.12437810945273632,false,0.305135104
0.8756218905472637,false,0.398382846,0.6567164179104478,false,1.698651622,0.8905472636815921,false,0.259471804,0.7910447761194029,false,0.308687366,0.7711442786069652,false,0.386023606,0.5522388059701493,false,1.696911514,0.527363184079602,false,0.229481827,0.6965174129353234,false,0.303815617
0.9950248756218906,false,0.401420791,0.8557213930348259,false,1.671669239,0.7860696517412935,false,0.258465533,0.2885572139303483,false,0.320507838,0.9552238805970149,false,0.392430055,0.7661691542288557,false,1.728107084,0.5422885572139303,false,0.230494308,0.5074626865671642,false,0.304428999
0.8855721393034826,false,0.390045824,0.09950248756218906,false,1.737863354,0.12437810945273632,false,0.259644701,0.472636815920398,false,0.316999431,0.8656716417910447,false,0.398626477,0.6517412935323383,false,1.785011285,0.22388059701492538,false,0.229790997,0.024875621890547265,true,0.30338139
0.7910447761194029,false,0.392557856,0.7661691542288557,false,1.670285421,0.9552238805970149,false,0.270037757,0.8706467661691543,false,0.307614653,0.3482587064676617,false,0.4054382,0.9402985074626866,false,1.80732268,0.24875621890547264,false,0.261394556,0.5024875621890548,false,0.31170244
0.5373134328358209,false,0.402395007,0.263681592039801,false,1.675843036,0.681592039800995,false,0.270816723,0.5472636815920398,false,0.307015165,0.6318407960199005,false,0.424388736,0.40298507462686567,false,1.672987927,0.7761194029850746,false,0.255772579,0.40298507462686567,false,0.28384829
0.8308457711442786,false,0.397022915,0.14427860696517414,false,1.676553656,0.4925373134328358,false,0.26236336,0.5074626865671642,false,0.30931652,1.0,false,0.41693337,0.4626865671641791,false,1.733105056,0.22885572139303484,false,0.252840534,0.5223880597014925,false,0.284240385
0.6965174129353234,false,0.39958289,0.9751243781094527,false,1.73524448,0.03482587064676617,true,0.258841919,0.582089552238806,false,0.318472074,0.9950248756218906,false,0.42246784,0.900497512437811,false,1.664697103,0.7810945273631841,false,0.250516996,0.9900497512437811,false,0.28300695
0.9303482587064676,false,0.401302249,0.04477611940298507,true,1.702355437,0.27860696517412936,false,0.253122723,0.9402985074626866,false,0.320650806,0.9303482587064676,false,0.437675883,0.2736318407960199,false,1.762156327,0.22388059701492538,false,0.249468708,0.21393034825870647,false,0.285731041
0.9203980099502488,false,0.417357753,0.746268656716418,false,1.745848672,0.43283582089552236,false,0.257952801,0.8258706467661692,false,0.322238149,0.9900497512437811,false,0.434835157,0.5920398009950248,false,1.652856738,0.572139303482587,false,0.24770719,0.8308457711442786,false,0.286570368
0.4975124378109453,false,0.392634689,0.14925373134328357,false,1.67332136,0.373134328358209,false,0.257128167,0.3383084577114428,false,0.321253123,0.9104477611940298,false,0.448764152,0.43283582089552236,false,1.653356563,0.38308457711442784,false,0.247224784,0.4577114427860697,false,0.288450724
0.900497512437811,false,0.445774048,0.2537313432835821,false,1.747032504,0.25870646766169153,false,0.257147734,0.8606965174129353,false,0.321268485,0.7114427860696517,false,0.434300319,0.9601990049751243,false,1.651785713,0.9751243781094527,false,0.250228275,0.6666666666666666,false,0.287527291
0.4527363184079602,false,0.394137997,0.208955223880597,false,1.674138893,0.263681592039801,false,0.27797121,0.21890547263681592,false,0.341806824,0.31343283582089554,false,0.483731855,0.3333333333333333,false,1.65057061,0.06965174129353234,false,0.247995091,0.1691542288557214,false,0.302207682
0.9502487562189055,false,0.435435709,0.8208955223880597,false,1.693794993,0.9402985074626866,false,0.270396285,0.8109452736318408,false,0.307487329,0.9104477611940298,false,0.441226982,0.2835820895522388,false,1.651128743,0.5671641791044776,false,0.247481944,0.9800995024875622,false,0.30296511
0.3582089552238806,false,0.39490328,0.3681592039800995,false,1.673022218,0.6417910447761194,false,0.269665503,0.7562189054726368,false,0.31120272,0.9751243781094527,false,0.481368262,0.3781094527363184,false,1.774316433,0.3582089552238806,false,0.247854202,0.23880597014925373,false,0.315459934
0.9751243781094527,false,0.40786257,0.7313432835820896,false,1.820230801,0.9850746268656716,false,0.27030107,0.8756218905472637,false,0.307538836,0.9502487562189055,false,0.416623636,0.7810945273631841,false,1.660317817,0.25870646766169153,false,0.247797628,0.8308457711442786,false,0.30698503
0.8258706467661692,false,0.397171087,0.10945273631840796,false,1.676663535,0.22885572139303484,false,0.261806561,0.1791044776119403,false,0.338150754,0.9701492537313433,false,0.409992757,0.3034825870646766,false,1.660940265,0.13930348258706468,false,0.246369183,0.5024875621890548,false,0.299633188
0.9950248756218906,false,0.430389603,0.6318407960199005,false,1.674025841,0.7064676616915423,false,0.276568452,0.8507462686567164,false,0.318488081,0.9552238805970149,false,0.407809698,0.9701492537313433,false,1.663441701,0.9104477611940298,false,0.254655429,0.8606965174129353,false,0.336695479
0.8308457711442786,false,0.400420391,0.029850746268656716,true,1.67420049,0.2835820895522388,false,0.263943402,0.04975124378109453,true,0.370733268,0.31840796019900497,false,0.447242125,0.05970149253731343,false,1.681333292,0.25870646766169153,false,0.246979977,0.11940298507462686,false,0.299839145
0.8656716417910447,false,0.442684932,0.8159203980099502,false,1.771027161,0.7313432835820896,false,0.258859235,0.8407960199004975,false,0.309855357,0.7661691542288557,false,0.402549708,0.9701492537313433,false,1.691592438,0.48258706467661694,false,0.317003069,0.8955223880597015,false,0.34182745
0.9701492537313433,false,0.401339965,0.8905472636815921,false,1.715308228,0.9900497512437811,false,0.279135353,0.6318407960199005,false,0.309287361,0.3582089552238806,false,0.425856592,0.7761194029850746,false,1.675605399,0.5920398009950248,false,0.247401112,0.4925373134328358,false,0.298828304
0.9950248756218906,false,0.401941243,0.8208955223880597,false,1.673860433,0.945273631840796,false,0.258373021,0.2935323383084577,false,0.309071078,0.9651741293532339,false,0.398277586,0.8706467661691543,false,1.714771944,0.9054726368159204,false,0.290755948,0.39800995024875624,false,0.307692558
